time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-11-30T23:57:41.890Z,-61.0415,-40.5804,10,4.6,mb,,114,13.444,0.73,us,us20007yz9,2017-02-23T00:11:54.040Z,"Scotia Sea",earthquake,9.6,2,0.128,18,reviewed,us,us
2016-11-30T23:38:02.400Z,-20.2636,-177.7014,498.78,4.5,mb,,77,4.734,0.63,us,us10007dww,2017-02-23T00:11:54.040Z,"277 km WNW of Haveluloto, Tonga",earthquake,13,7.3,0.092,35,reviewed,us,us
2016-11-30T23:33:11.510Z,-15.4431,167.7287,114.97,4.7,mb,,141,5.325,0.71,us,us10007dws,2017-02-23T00:11:54.040Z,"61 km E of Luganville, Vanuatu",earthquake,11.7,7.8,0.091,37,reviewed,us,us
2016-11-30T22:27:49.018Z,61.7916,-149.8889,31.1,2.1,ml,,,,0.6,ak,ak016feeaout,2019-06-17T22:32:08.953Z,"9 km ENE of Willow, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-30T22:17:28.382Z,61.6839,-148.4672,26.4,2,ml,,,,0.71,ak,ak016fee8i3q,2019-06-17T22:32:08.474Z,"12 km S of Chickaloon, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-30T22:15:25.380Z,49.3733333,-120.5023333,-0.53,2.09,ml,4,202,0.582,0.1,uw,uw61220992,2016-11-30T23:52:32.080Z,"9 km S of Princeton, Canada",explosion,0.63,31.61,0.058,4,reviewed,uw,uw
2016-11-30T22:07:29.230Z,-21.3301,-179.1441,596.27,5.1,mb,,13,4.439,0.77,us,us10007dw1,2017-02-23T00:11:54.040Z,"Fiji region",earthquake,9.3,5,0.045,163,reviewed,us,us
2016-11-30T21:56:24.100Z,17.84,-65.5985,10,2.1,Md,4,270,0.2587148,0.15,pr,pr16335006,2016-11-30T23:15:56.276Z,"31 km SSW of Esperanza, Puerto Rico",earthquake,1.1,0.8,0,4,reviewed,pr,pr
2016-11-30T21:50:12.991Z,62.715,-150.5957,84,2.6,ml,,,,0.48,ak,ak016fedu3xv,2019-06-17T22:32:08.019Z,"25 km NNE of Petersville, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-11-30T21:44:05.120Z,51.9427,178.4452,100.08,5.3,mb,,31,0.777,0.78,us,us10007dvn,2019-06-17T22:32:07.552Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,6.7,4.2,0.037,250,reviewed,us,us
2016-11-30T21:31:03.180Z,-22.9889,-69.1266,103.37,4.3,mb,,56,0.385,0.85,us,us10007dvj,2017-02-23T00:11:54.040Z,"62 km SSW of Calama, Chile",earthquake,5.3,5.1,0.187,8,reviewed,us,us
2016-11-30T21:16:21.020Z,-7.2591,129.2315,144.33,4.2,mb,,74,2.171,0.59,us,us20007yz7,2017-02-23T00:11:54.040Z,"283 km ENE of Lospalos, Timor Leste",earthquake,7.9,12,0.175,9,reviewed,us,us
2016-11-30T21:01:32.190Z,43.6071,-105.1862,0,3.3,ml,,52,0.978,0.7,us,us10007dvd,2017-02-23T00:11:54.040Z,"Wyoming",mining explosion,5.2,2,0.062,48,reviewed,us,us
2016-11-30T20:23:09.070Z,-22.7935,-178.4527,386.33,4.5,mb,,123,5.998,0.58,us,us20007yz6,2017-02-23T00:11:54.040Z,"south of the Fiji Islands",earthquake,9.2,13.7,0.097,31,reviewed,us,us
2016-11-30T19:56:50.230Z,70.2691,-143.7173,17.8,2.4,ml,,,,0.81,ak,ak016fecolwf,2019-06-17T22:32:05.310Z,"15 km NNW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-11-30T18:57:07.669Z,60.0012,-152.6732,98,4.2,mw,,,,0.69,ak,ak016fec3aq6,2019-06-17T22:32:03.850Z,"52 km W of Happy Valley, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-30T18:47:42.070Z,-6.2701,128.6719,272.15,4.2,mb,,88,3.112,0.73,us,us20007yz8,2017-02-23T00:11:54.040Z,"289 km S of Ambon, Indonesia",earthquake,5.7,11.3,0.199,7,reviewed,us,us
2016-11-30T17:51:28.000Z,-28.738,-70.5,88.8,4.6,mb,,,,1.16,us,us10007dha,2017-02-23T00:11:54.040Z,"31 km SE of Vallenar, Chile",earthquake,4.4,4.8,0.386,2,reviewed,guc,us
2016-11-30T17:50:55.230Z,33.962,-116.8695,8.8,2.12,ml,105,17,0.0697,0.15,ci,ci37535679,2017-02-08T19:50:30.970Z,"4km N of Banning, CA",earthquake,0.1,0.3,0.207,26,reviewed,ci,ci
2016-11-30T17:42:26.000Z,6.3,-75.86,28,3.6,mwr,,,,1.93,us,us10007dvx,2017-02-23T00:11:54.040Z,"10 km WSW of Ebéjico, Colombia",earthquake,9,6.9,,,reviewed,rsnc,rsnc
2016-11-30T17:08:28.990Z,3.2539,124.4076,348.94,4,mb,,94,3.85,0.78,us,us20007yz5,2017-02-23T00:11:54.040Z,"201 km NNW of Manado, Indonesia",earthquake,10.6,10.6,0.116,20,reviewed,us,us
2016-11-30T16:53:23.306Z,59.9558,-152.6007,88.3,2.4,ml,,,,0.42,ak,ak016feavluy,2019-06-17T22:32:00.622Z,"47 km WNW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-30T16:34:37.070Z,-27.0566,-71.3287,4.87,4.7,mwr,,119,0.917,1.38,us,us10007dae,2017-02-23T00:11:54.040Z,"104 km WNW of Copiapó, Chile",earthquake,2.6,4.1,,,reviewed,us,guc
2016-11-30T14:42:34.940Z,-6.2685,149.5898,55.56,4.3,mb,,84,3.111,0.7,us,us10007da0,2017-02-23T00:11:54.040Z,"8 km SE of Kandrian, Papua New Guinea",earthquake,8.5,9.5,0.143,14,reviewed,us,us
2016-11-30T13:58:09.210Z,-7.676,127.8065,161.54,4.2,mb,,127,3.473,1.34,us,us20007yz1,2017-02-23T00:11:54.040Z,"129 km NE of Lospalos, Timor Leste",earthquake,9.8,12.3,0.175,9,reviewed,us,us
2016-11-30T13:14:10.210Z,-21.0404,-68.5883,103.32,4.8,mww,,43,0.839,0.92,us,us10007d9e,2017-02-23T00:11:54.040Z,"160 km NNE of Calama, Chile",earthquake,6.2,4.9,,,reviewed,us,us
2016-11-30T13:13:23.320Z,19.208,-155.4576667,39.63,2.07,md,37,110,,0.1,hv,hv61501221,2020-07-06T21:00:40.770Z,"2 km ENE of P?hala, Hawaii",earthquake,0.64,1.25,0.113,21,reviewed,hv,hv
2016-11-30T13:02:50.500Z,-36.8748,177.9065,100.06,4.2,mb,,218,0.756,1.06,us,us20007yyz,2017-02-23T00:11:54.040Z,"137 km NNE of Opotiki, New Zealand",earthquake,10,11.6,0.187,8,reviewed,us,us
2016-11-30T12:56:49.057Z,61.6947,-150.8008,65.8,2.2,ml,,,,0.41,ak,ak016fe8ikkp,2019-06-17T22:31:55.198Z,"22 km NW of Susitna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-11-30T12:29:18.230Z,44.653,-111.884,9.95,2.08,ml,31,76,0.174,0.23,mb,mb80191429,2016-12-02T20:19:35.490Z,"40 km NE of Spencer, Idaho",earthquake,0.42,0.72,0.165,15,reviewed,mb,mb
2016-11-30T12:04:34.260Z,22.8346,121.3826,10,4.6,mb,,78,0.279,1.01,us,us10007d99,2022-05-03T19:50:16.623Z,"99 km ESE of Yujing, Taiwan",earthquake,3.7,1.8,0.098,31,reviewed,us,us
2016-11-30T11:15:39.010Z,-5.0702,129.4989,224.35,4.4,mb,,85,3.401,0.9,us,us20007yz2,2017-02-23T00:11:54.040Z,"201 km SSE of Amahai, Indonesia",earthquake,11.6,15.8,0.139,15,reviewed,us,us
2016-11-30T11:00:39.137Z,53.7547,-165.7187,84.6,2.1,ml,,,,0.37,ak,ak016fe7l43t,2019-06-17T22:31:51.000Z,"42 km S of Akutan, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2016-11-30T10:27:16.424Z,60.9073,-152.4395,114,2,ml,,,,0.44,ak,ak016fe75f2y,2019-06-17T22:31:49.568Z,"67 km WNW of Nikiski, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2016-11-30T10:21:13.630Z,-20.7152,-178.3159,611.29,4.2,mb,,202,4.527,0.46,us,us20007yyv,2017-02-23T00:11:54.040Z,"Fiji region",earthquake,14.4,12.7,0.121,19,reviewed,us,us
2016-11-30T10:20:59.300Z,37.8308333,-122.239,3.53,2.22,md,33,39,0.01982,0.07,nc,nc71105159,2017-02-11T08:46:45.940Z,"0 km NW of Piedmont, California",earthquake,0.2,0.28,0.117,6,reviewed,nc,nc
2016-11-30T10:20:53.300Z,37.8306667,-122.241,5.23,2.3,md,124,19,0.02072,0.1,nc,nc72731140,2017-02-11T08:46:36.430Z,"1 km NW of Piedmont, California",earthquake,0.08,0.12,0.146,62,reviewed,nc,nc
2016-11-30T10:17:03.830Z,-4.4819,101.9229,47.46,4.4,mb,,100,1.036,0.73,us,us20007yyw,2017-02-23T00:11:54.040Z,"84 km SSW of Bengkulu, Indonesia",earthquake,5.9,8,0.11,24,reviewed,us,us
2016-11-30T10:07:35.089Z,63.0507,-149.1249,77.6,2.3,ml,,,,0.63,ak,ak016fe71678,2019-06-17T22:31:49.087Z,"39 km SSW of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-30T09:40:09.322Z,60.1784,-153.2589,142.8,2.4,ml,,,,0.51,ak,ak016fe6mr8k,2019-06-17T22:31:46.977Z,"58 km E of Port Alsworth, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-11-30T09:06:57.540Z,55.1856,-159.4421,13.6,2.3,ml,,,,0.36,ak,ak016fe6fkm2,2019-06-17T22:31:45.945Z,"69 km ESE of Sand Point, Alaska",earthquake,,2.7,,,reviewed,ak,ak
2016-11-30T08:47:37.843Z,62.1896,-149.9813,16.2,3.1,ml,,,,0.79,ak,ak016fe62vug,2019-06-17T22:31:44.125Z,"7 km WNW of Susitna North, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2016-11-30T08:10:13.400Z,18.1749,-64.986,29,2.5,Md,6,208.8,0.17696811,0.5,pr,pr16335002,2017-02-23T00:11:54.040Z,"19 km SSW of Charlotte Amalie, U.S. Virgin Islands",earthquake,6.8,6.9,0,6,reviewed,pr,pr
2016-11-30T07:43:13.950Z,54.5349,-158.976,21.8,2.7,ml,,,,0.44,us,us20007zbc,2019-06-17T22:31:42.131Z,"132 km SE of Sand Point, Alaska",earthquake,5.4,9,0.128,8,reviewed,ak,us
2016-11-30T07:37:47.160Z,43.2755,-110.6533,5,2.8,ml,,72,0.169,0.91,us,us10007d84,2017-02-23T00:11:54.040Z,"10 km E of Hoback, Wyoming",earthquake,1.9,2,0.261,24,reviewed,us,mb
2016-11-30T06:44:35.641Z,54.634,-159.0238,22.5,2.3,ml,,,,0.37,ak,ak016fe4vdbg,2019-06-17T22:31:39.024Z,"122 km SE of Sand Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2016-11-30T06:43:50.356Z,52.6949,-167.8768,47.1,2.2,ml,,,,0.35,ak,ak016fe4v6qj,2019-06-17T22:31:38.596Z,"71 km ESE of Nikolski, Alaska",earthquake,,4,,,reviewed,ak,ak
2016-11-30T06:40:20.250Z,54.5533,-158.969,14.6,3.2,ml,,,,0.8,us,us20007zb9,2019-06-17T22:31:38.124Z,"131 km SE of Sand Point, Alaska",earthquake,4.8,3.7,0.105,12,reviewed,ak,us
2016-11-30T06:40:13.640Z,2.7858,123.4363,433.39,4.3,mb,,92,3.131,0.79,us,us20007yys,2017-02-23T00:11:53.040Z,"213 km NW of Manado, Indonesia",earthquake,11.5,9.3,0.096,31,reviewed,us,us
2016-11-30T06:29:27.850Z,19.386,-155.279,1.46,2.64,ml,39,45,,0.08,hv,hv61500821,2020-07-06T21:00:12.910Z,"7 km SW of Volcano, Hawaii",earthquake,0.16,0.17,0.181,22,reviewed,hv,hv
2016-11-30T06:26:24.390Z,34.5095,-118.6275,1.59,2.01,ml,60,21,0.01596,0.23,ci,ci37753344,2017-02-08T21:39:07.919Z,"2km N of Castaic, CA",earthquake,0.18,0.3,0.178,65,reviewed,ci,ci
2016-11-30T05:52:55.440Z,44.7421,10.6322,23.83,3.7,ml,,49,0.228,0.7,us,us10007d7s,2017-02-23T00:11:53.040Z,"3 km S of Argine, Italy",earthquake,2.3,9.8,,,reviewed,us,rom
2016-11-30T05:32:25.000Z,17.964,-67.0753,11,2.4,Md,4,241.2,0.02874609,0.15,pr,pr16335001,2016-11-30T07:46:22.645Z,"3 km WSW of La Parguera, Puerto Rico",earthquake,1.3,0.7,0,2,reviewed,pr,pr
2016-11-30T05:25:39.890Z,36.7865,-121.3855,6.27,2.33,md,48,59,0.02973,0.09,nc,nc72731085,2017-02-11T08:45:39.580Z,"3 km SSW of Ridgemark, California",earthquake,0.14,0.32,0.222,65,reviewed,nc,nc
2016-11-30T05:17:09.072Z,62.0623,-150.8512,57.9,2.2,ml,,,,0.53,ak,ak016fe443bv,2019-06-17T22:31:35.029Z,"29 km ENE of Skwentna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-30T05:10:09.290Z,52.9286,-167.8305,42.8,2.6,ml,,,,0.62,us,us20007zb6,2019-06-17T22:31:34.148Z,"69 km E of Nikolski, Alaska",earthquake,10.5,10.1,,,reviewed,ak,ak
2016-11-30T04:44:48.000Z,36.3687,-97.694,5.698,2.4,ml,,35,,0.21,us,us10007d7e,2017-02-23T00:11:53.040Z,"1 km NE of Fairmont, Oklahoma",earthquake,1.7,7.6,,,reviewed,tul,tul
2016-11-30T03:32:46.470Z,37.2447,141.4855,10,4.2,mb,,163,0.833,0.8,us,us20007yyu,2017-02-23T00:11:53.040Z,"50 km ESE of Namie, Japan",earthquake,6.4,1.9,0.305,3,reviewed,us,us
2016-11-30T03:08:09.566Z,61.1375,-150.1672,20.9,2.2,ml,,,,0.7,ak,ak016fe2vapo,2019-06-17T22:31:29.693Z,"16 km WSW of Anchorage, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-30T02:42:14.990Z,-6.9865,131.8204,24,5.7,mww,,48,1.116,0.95,us,us10007d73,2022-05-03T19:50:18.184Z,"182 km SW of Tual, Indonesia",earthquake,5.8,1.8,,,reviewed,us,us
2016-11-30T02:29:12.690Z,-6.9549,131.9442,24.44,5,mb,,74,1.205,0.61,us,us10007d72,2022-05-03T19:50:14.727Z,"171 km SSW of Tual, Indonesia",earthquake,4.9,5.1,0.078,53,reviewed,us,us
2016-11-30T02:29:09.950Z,60.9031,-152.4589,112.5,3.3,ml,,,,0.6,ak,ak016fe2ed6b,2019-06-17T22:31:28.307Z,"67 km WNW of Nikiski, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-30T02:19:35.022Z,64.0582,-147.6699,6.3,2.5,ml,,,,0.74,ak,ak016fe2c9y6,2019-06-17T22:31:27.338Z,"62 km SW of Harding-Birch Lakes, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-30T01:38:44.636Z,51.2432,-178.582,45.6,2.3,ml,,,,0.45,ak,ak016fe1uxov,2019-06-17T22:31:25.991Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2016-11-30T01:37:24.356Z,60.2447,-150.3267,55.6,2.6,ml,,,,0.69,ak,ak016fe1uoer,2019-06-17T22:31:25.541Z,"37 km SE of Funny River, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-30T01:26:18.230Z,32.5756667,-115.3153333,19.43,2.11,ml,20,210,0.1226,0.28,ci,ci37753152,2017-02-08T21:55:21.992Z,"4km ENE of Puebla, B.C., MX",earthquake,0.87,1.14,0.173,37,reviewed,ci,ci
2016-11-30T01:19:21.800Z,19.6235,-65.2471,30,3.1,Md,6,313.2,1.29447232,0.23,pr,pr16335000,2017-02-23T00:11:53.040Z,"145 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.8,20.9,0,5,reviewed,pr,pr
2016-11-30T01:08:27.300Z,-22.1693,-179.102,612.09,4.3,mb,,231,5.151,0.66,us,us20007yyr,2017-02-23T00:11:53.040Z,"south of the Fiji Islands",earthquake,12.7,22.6,0.118,20,reviewed,us,us
2016-11-30T00:40:53.430Z,40.7878,51.856,40.56,4.5,mb,,87,5.464,1.07,us,us10007d69,2017-02-23T00:11:53.040Z,"126 km NW of Türkmenba?y, Turkmenistan",earthquake,7.4,7.2,0.08,46,reviewed,us,us
2016-11-30T00:02:32.200Z,35.9731667,-89.9193333,8.74,2.42,md,36,78,0.0418,0.18,nm,nm60140512,2016-12-04T06:15:15.971Z,"4 km ENE of Gosnell, Arkansas",earthquake,0.26,0.46,0.133,19,reviewed,nm,nm
2016-11-29T23:19:29.430Z,37.2499,141.5777,7.63,4.4,mb,,154,0.879,0.88,us,us10007gl3,2017-02-23T00:11:53.040Z,"57 km ESE of Namie, Japan",earthquake,5.5,5.2,0.162,11,reviewed,us,us
2016-11-29T23:12:03.248Z,51.43,-178.4792,26.7,2,ml,,,,0.39,ak,ak016fcr9gp0,2019-06-17T22:31:21.726Z,"136 km WSW of Adak, Alaska",earthquake,,8,,,reviewed,ak,ak
2016-11-29T22:38:10.670Z,-24.574,-179.613,485.5,4.1,mb,,112,7.135,0.8,us,us10007d86,2017-02-23T00:11:53.040Z,"south of the Fiji Islands",earthquake,14.5,11.8,0.127,17,reviewed,us,us
2016-11-29T22:18:47.000Z,17.9004,-65.64,11,2.5,Md,5,255.6,0.21290072,0.25,pr,pr16334016,2017-02-23T00:11:53.040Z,"27 km SE of El Negro, Puerto Rico",earthquake,1.7,1.5,0,5,reviewed,pr,pr
2016-11-29T22:15:50.600Z,39.3115,74.064,10,4.4,mb,,74,1.759,1.4,us,us10007d5v,2017-02-23T00:11:53.040Z,"126 km N of Murghob, Tajikistan",earthquake,5.2,1.9,0.13,17,reviewed,us,us
2016-11-29T22:15:48.527Z,58.7156,-154.5989,122.6,2.5,ml,,,,0.42,ak,ak016fcqorqc,2019-06-17T22:31:20.003Z,"81 km S of Kokhanok, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2016-11-29T22:09:41.900Z,18.6284,-63.528,22,3.4,Md,12,324,1.21542058,0.2,pr,pr16334015,2017-02-23T00:11:53.040Z,"66 km NW of Sandy Ground Village, Anguilla",earthquake,1.8,15.8,0,10,reviewed,pr,pr
2016-11-29T22:08:44.600Z,18.6564,-66.6491,7,2.8,Md,5,266.4,0.5821083,0.23,pr,pr16334014,2017-02-23T00:11:53.040Z,"21 km NNE of Arecibo, Puerto Rico",earthquake,1.4,1.6,0,3,reviewed,pr,pr
2016-11-29T22:01:08.560Z,-60.3885,-47.4089,10,4.6,mb,,103,5.729,0.69,us,us10007gl1,2017-02-23T00:11:53.040Z,"Scotia Sea",earthquake,10.8,1.9,0.123,20,reviewed,us,us
2016-11-29T21:51:51.295Z,51.878,-176.9083,92.2,2,ml,,,,0.28,ak,ak016fcqb249,2019-06-17T22:31:19.582Z,"18 km W of Adak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2016-11-29T21:45:06.900Z,44.7531667,-110.9746667,7.77,2.02,ml,14,104,0.02327,0.16,uu,uu60172482,2016-11-30T15:47:45.670Z,"14 km NE of West Yellowstone, Montana",earthquake,0.44,0.57,0.239,4,reviewed,uu,uu
2016-11-29T20:49:30.520Z,59.2832,-154.7999,2.4,2.9,ml,,,,0.66,ak,ak016fcpp5h8,2019-06-17T22:31:17.765Z,"17 km S of Kokhanok, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-29T20:23:51.330Z,53.7423,-161.3198,25.6,2.7,ml,,,,0.63,us,us20007zd5,2019-06-17T22:31:17.331Z,"160 km SSE of King Cove, Alaska",earthquake,8.5,9.7,0.148,6,reviewed,ak,us
2016-11-29T20:09:51.420Z,-17.1023,-176.4068,10,4.6,mb,,85,5.327,0.58,us,us10007gl0,2017-02-23T00:11:53.040Z,"Fiji region",earthquake,10.6,1.9,0.146,14,reviewed,us,us
2016-11-29T20:09:39.350Z,51.6128,16.157,5,4.2,mwr,,35,0.775,1.04,us,us10007d5c,2020-07-10T15:16:05.394Z,"1 km NNW of Gr?bocice, Poland",earthquake,3.1,1.9,0.098,10,reviewed,us,us
2016-11-29T20:01:14.020Z,51.2411,-177.9584,25.6,2.9,ml,,,,0.97,us,us20007zd4,2019-06-17T22:31:15.982Z,"115 km SW of Adak, Alaska",earthquake,9.1,9,,,reviewed,ak,ak
2016-11-29T19:37:39.510Z,-17.4673,-177.19,10,4.9,mb,,124,4.545,1.06,us,us10007gkz,2017-02-23T00:11:53.040Z,"Fiji region",earthquake,10.2,1.6,0.104,29,reviewed,us,us
2016-11-29T19:08:54.650Z,19.2513333,-155.5566667,4.14,3.13,ml,58,43,,0.24,hv,hv61500261,2020-07-06T20:58:37.590Z,"9 km WNW of P?hala, Hawaii",earthquake,0.33,1,0.164,44,reviewed,hv,hv
2016-11-29T18:28:27.000Z,51.3324,-177.632,35,3,ml,,203,0.6,0.3,us,us20007zd3,2019-06-17T22:31:14.723Z,"91 km SW of Adak, Alaska",earthquake,3.3,2,,,reviewed,us,ak
2016-11-29T18:26:51.660Z,-17.417,-176.575,12.49,5,mb,,66,5.134,0.79,us,us10007d4z,2017-02-23T00:11:53.040Z,"Fiji region",earthquake,8.4,4.1,0.069,67,reviewed,us,us
2016-11-29T18:07:45.460Z,-20.4794,-175.4163,72.54,5.1,mwc,,77,5.354,1.43,us,us10007d4u,2017-02-23T00:11:53.040Z,"76 km NNW of Nuku‘alofa, Tonga",earthquake,5.7,4.7,,9,reviewed,us,gcmt
2016-11-29T17:24:29.900Z,19.172,-64.66,39,2.2,Md,4,313.2,0.84261974,0.09,pr,pr16334013,2016-11-29T19:51:30.589Z,"94 km N of Cruz Bay, U.S. Virgin Islands",earthquake,2.5,8.8,0,3,reviewed,pr,pr
