time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-04-30T23:21:38.164Z,53.3969,-165.8591,44.8,2.1,ml,,,,0.41,ak,ak0185iub75k,2019-07-01T16:58:52.251Z,"69 km SE of Unalaska, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2018-04-30T23:07:33.590Z,19.598,-67.6681,11,3.08,md,4,259,1.6867,0.24,pr,pr2018120013,2018-07-27T20:20:34.040Z,"136 km NNW of San Antonio, Puerto Rico",earthquake,3.82,5.23,0.34,3,reviewed,pr,pr
2018-04-30T22:55:43.890Z,-3.2078,100.7547,39.27,4.2,mb,,205,2.476,0.91,us,us1000dxzm,2018-07-27T20:20:33.040Z,"145 km SSW of Sungai Penuh, Indonesia",earthquake,7.6,9.6,0.141,14,reviewed,us,us
2018-04-30T22:46:08.640Z,36.9798333,-121.6991667,7.15,2.31,md,60,39,0.05726,0.1,nc,nc73008846,2018-05-01T03:15:04.066Z,"4km NE of Interlaken, CA",earthquake,0.17,0.37,0.193,67,reviewed,nc,nc
2018-04-30T22:36:08.570Z,-32.0185,57.3427,10,4.4,mb,,100,11.498,0.73,us,us1000dxzl,2018-07-27T20:20:33.040Z,"Southwest Indian Ridge",earthquake,13.9,1.9,0.134,16,reviewed,us,us
2018-04-30T22:15:24.560Z,33.9135,-118.9451667,2.39,2.42,ml,37,119,0.1548,0.18,ci,ci38161272,2018-07-27T04:02:19.017Z,"16km SW of Malibu, CA",earthquake,0.24,0.54,0.198,64,reviewed,ci,ci
2018-04-30T21:47:11.050Z,55.7224,-150.9525,10,2.5,ml,,260,1.985,0.45,us,us1000dwfq,2021-02-19T09:01:28.878Z,"219 km SE of Old Harbor, Alaska",earthquake,10.6,2,0.085,18,reviewed,us,us
2018-04-30T21:12:02.600Z,21.4448,145.567,24.36,4.5,mb,,103,6.416,1,us,us1000dxzk,2018-07-27T20:20:33.040Z,"Mariana Islands region",earthquake,9.2,5.6,0.121,20,reviewed,us,us
2018-04-30T21:05:55.122Z,62.3503,-149.0776,2.5,2.2,ml,,,,0.43,ak,ak0185it0xso,2019-07-01T16:58:48.417Z,"45 km ENE of Susitna North, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-04-30T19:18:01.390Z,43.5715,-105.4022,0,3.4,ml,,75,1.131,0.68,us,us1000dxzi,2018-07-27T20:20:33.040Z,"21 km SSE of Wright, Wyoming",mining explosion,4,1.6,0.039,86,reviewed,us,us
2018-04-30T19:10:49.517Z,51.7898,-174.4946,22.6,2.1,ml,,,,0.27,ak,ak0185irv4qf,2019-07-01T16:58:46.331Z,"49 km SSW of Atka, Alaska",earthquake,,4.4,,,reviewed,ak,ak
2018-04-30T19:07:08.430Z,18.3755,-66.465,9,2.45,md,4,295,0.2904,0.19,pr,pr2018120012,2018-04-30T23:04:08.910Z,"3 km NW of Barahona, Puerto Rico",earthquake,1.48,1.19,0.01,3,reviewed,pr,pr
2018-04-30T19:05:04.430Z,43.6886,-105.2651,0,3.2,ml,,76,0.988,1.01,us,us1000dxzq,2018-07-27T20:20:33.040Z,"Wyoming",mining explosion,4.4,1,0.044,68,reviewed,us,us
2018-04-30T18:56:36.630Z,-6.5078,130.014,165.9,4.2,mb,,89,1.942,0.6,us,us1000dxzh,2018-07-27T20:20:33.040Z,"Banda Sea",earthquake,5.5,8.7,0.167,10,reviewed,us,us
2018-04-30T18:27:01.538Z,55.5175,-157.038,24.2,2.8,ml,,,,0.74,ak,ak0185ird8ll,2019-07-01T16:58:45.980Z,"121 km SE of Chignik, Alaska",earthquake,,2.2,,,reviewed,ak,ak
2018-04-30T18:24:53.100Z,-15.9408,168.3762,266,5.8,mww,,21,4.929,1.2,us,us1000duuy,2022-05-03T19:10:54.083Z,"104 km E of Lakatoro, Vanuatu",earthquake,8,1.9,0.052,36,reviewed,us,us
2018-04-30T17:19:54.510Z,56.0759,-150.107,10,2.9,ml,,236,2.099,1.05,us,us1000dwfm,2021-02-19T09:01:36.551Z,"216 km SE of Chiniak, Alaska",earthquake,8.6,2,0.066,30,reviewed,us,us
2018-04-30T17:10:23.600Z,50.8015,-174.8504,10,3.3,ml,,221,1.454,0.54,us,us1000dwfl,2021-02-19T09:01:39.406Z,"161 km SSW of Atka, Alaska",earthquake,6.6,2,0.148,6,reviewed,us,us
2018-04-30T17:08:54.320Z,56.564,-148.696,10,2.8,ml,,213,2.444,0.7,us,us1000dwfk,2021-02-19T09:01:42.180Z,"246 km ESE of Chiniak, Alaska",earthquake,4.8,2,0.077,22,reviewed,us,us
2018-04-30T16:52:30.740Z,19.3515,-155.1308333,7.31,2.1,ml,41,116,0.03358,0.1,hv,hv70100386,2018-11-14T21:08:45.170Z,"12 km S of Fern Forest, Hawaii",earthquake,0.35,0.42,0.186,18,reviewed,hv,hv
2018-04-30T16:39:14.340Z,2.699,128.6118,235.23,4.5,mb,,55,2.283,0.91,us,us1000dut0,2018-07-27T20:20:33.040Z,"126 km NNE of Tobelo, Indonesia",earthquake,8.5,7,0.065,69,reviewed,us,us
2018-04-30T16:35:54.990Z,55.6242,-149.3506,7.35,3.2,ml,,215,2.71,0.38,us,us1000dwfj,2021-02-19T09:01:45.085Z,"285 km SE of Chiniak, Alaska",earthquake,4.6,8.6,0.062,34,reviewed,us,us
2018-04-30T16:25:30.790Z,30.0362,129.9332,117.21,4.3,mb,,69,3.182,0.86,us,us1000dusm,2018-07-27T20:20:33.040Z,"53 km WSW of Kurio, Japan",earthquake,7.7,7.9,0.09,35,reviewed,us,us
2018-04-30T15:57:18.509Z,51.8011,-178.4965,16.1,2.1,ml,,,,0.62,ak,ak0185iprekq,2019-07-01T16:58:40.816Z,"128 km W of Adak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-04-30T15:41:16.760Z,-22.5136,173.7802,10,4.5,mb,,133,5.855,0.93,us,us1000dxzg,2018-07-27T20:20:33.040Z,"southeast of the Loyalty Islands",earthquake,11.4,1.9,0.145,14,reviewed,us,us
2018-04-30T15:26:23.020Z,51.4543,-173.0637,25.92,2.6,ml,,226,1.027,0.64,us,us1000dwfh,2021-02-19T09:01:48.235Z,"113 km SE of Atka, Alaska",earthquake,5.1,14.6,,,reviewed,us,ak
2018-04-30T15:18:45.480Z,56.2917,-149.2369,10,3,ml,,238,2.362,0.32,us,us1000dwfg,2021-02-19T09:01:56.002Z,"236 km SE of Chiniak, Alaska",earthquake,7.9,2,0.056,42,reviewed,us,us
2018-04-30T15:13:25.386Z,60.5258,-143.4455,13,2.1,ml,,,,0.66,ak,ak0185iphzlm,2019-07-01T16:58:38.607Z,"105 km SSW of McCarthy, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-04-30T15:10:26.567Z,54.7188,-161.4159,43.6,2.3,ml,,,,0.5,ak,ak0185iphcjk,2019-07-01T16:58:37.894Z,"69 km ESE of King Cove, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-04-30T15:03:11.570Z,55.9872,-149.2367,8,3,ml,,194,2.559,0.44,us,us1000dwfe,2021-02-19T09:01:58.850Z,"259 km SE of Chiniak, Alaska",earthquake,8.9,8.3,0.071,26,reviewed,us,us
2018-04-30T14:51:59.700Z,-7.8314,118.4244,193.39,4.5,mb,,79,3.858,0.69,us,us1000dxze,2018-07-27T20:20:33.040Z,"77 km NNW of Bima, Indonesia",earthquake,7.9,10.4,0.156,12,reviewed,us,us
2018-04-30T14:35:10.084Z,52.589,-166.9326,13.3,2.3,ml,,,,0.36,ak,ak0185ip18kg,2019-07-01T16:58:36.866Z,"135 km ESE of Nikolski, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2018-04-30T14:33:13.860Z,33.9561667,-117.5353333,3.07,2.03,ml,105,22,0.04485,0.17,ci,ci38161016,2018-07-27T03:42:36.344Z,"3km NNE of Norco, CA",earthquake,0.1,0.18,0.115,23,reviewed,ci,ci
2018-04-30T14:18:44.660Z,55.7841,-149.2796,6.99,3.2,ml,,226,2.648,0.32,us,us1000dwfc,2021-02-19T09:02:06.167Z,"274 km SE of Chiniak, Alaska",earthquake,9.4,8.6,0.06,36,reviewed,us,us
2018-04-30T14:08:34.930Z,18.9656,-67.4076,12,2.83,md,4,331,0.5796,0.45,pr,pr2018120011,2018-04-30T15:26:38.486Z,"61 km NNW of San Antonio, Puerto Rico",earthquake,4.58,6.59,0.1,3,reviewed,pr,pr
2018-04-30T14:07:39.880Z,43.3721667,-111.1353333,2.96,2.18,ml,12,167,0.175,0.18,mb,mb80291654,2018-04-30T15:39:44.540Z,"13 km ESE of Irwin, Idaho",earthquake,0.82,3.55,0.185,15,reviewed,mb,mb
2018-04-30T14:02:42.440Z,56.3726,-148.6341,10,3.2,ml,,219,2.578,0.47,us,us1000dwfb,2021-02-19T09:02:09.160Z,"261 km ESE of Chiniak, Alaska",earthquake,8.5,2,0.057,40,reviewed,us,us
2018-04-30T13:04:11.680Z,56.1654,-149.4308,21.14,3.2,ml,,228,2.368,0.37,us,us1000dwfa,2021-02-19T09:02:16.485Z,"236 km SE of Chiniak, Alaska",earthquake,9,11,0.069,28,reviewed,us,us
2018-04-30T12:57:51.300Z,38.9817,70.6548,10,4.6,mb,,57,1.023,1.31,us,us1000dupu,2018-07-27T20:20:33.040Z,"24 km ESE of Rasht, Tajikistan",earthquake,3.9,1.9,0.074,55,reviewed,us,us
2018-04-30T12:57:05.300Z,36.4541,-98.7983,5.889,2.6,ml,,66,,0.39,us,us1000dupq,2018-07-27T20:20:34.040Z,"15 km SSE of Waynoka, Oklahoma",earthquake,1.9,3.9,,,reviewed,tul,tul
2018-04-30T12:51:53.500Z,56.3437,-148.6021,20.77,3.1,ml,,219,2.609,0.59,us,us1000dwf9,2021-02-19T09:02:24.482Z,"264 km SE of Chiniak, Alaska",earthquake,9.3,9.3,0.059,38,reviewed,us,us
2018-04-30T12:37:11.650Z,-8.864,124.1353,116.87,4,mb,,157,0.895,1.04,us,us1000dxzc,2018-07-27T20:20:34.040Z,"46 km NW of Pante Makasar, Timor Leste",earthquake,9.6,8.4,0.233,5,reviewed,us,us
2018-04-30T12:03:04.670Z,56.0125,-148.4468,17.96,3.5,ml,,204,2.88,0.79,us,us1000dwf8,2021-02-19T09:02:27.441Z,"294 km SE of Chiniak, Alaska",earthquake,8.7,9.5,0.051,50,reviewed,us,us
2018-04-30T11:59:12.710Z,56.4567,-148.5662,20.12,3,ml,,216,2.562,0.74,us,us1000dwf7,2021-02-19T09:02:30.395Z,"259 km ESE of Chiniak, Alaska",earthquake,6.3,10.3,0.057,40,reviewed,us,us
2018-04-30T11:55:02.750Z,37.8736667,-121.988,6.05,3.3,mw,137,43,0.0368,0.19,nc,nc73008716,2018-07-27T20:20:34.040Z,"5km NE of Alamo, CA",earthquake,0.13,0.2,,4,reviewed,nc,nc
2018-04-30T11:37:20.600Z,19.3205,-68.4523,42,3.31,md,5,240,1.7825,0.37,pr,pr2018120010,2018-07-27T20:20:34.040Z,"72 km ENE of Miches, Dominican Republic",earthquake,2.88,10.1,0.12,5,reviewed,pr,pr
2018-04-30T11:21:03.904Z,53.3636,-163.5136,26.6,2.4,ml,,,,0.47,ak,ak0185in5x92,2019-07-01T16:58:30.518Z,"166 km S of False Pass, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-04-30T11:19:33.020Z,56.4991,-148.7002,20.05,3,ml,,192,2.477,0.58,us,us1000dwf5,2021-02-19T09:02:33.259Z,"250 km ESE of Chiniak, Alaska",earthquake,5,10.6,0.055,44,reviewed,us,us
2018-04-30T11:04:10.060Z,44.2815,-114.6291,5,2.3,ml,,57,0.735,0.64,us,us1000dunc,2018-07-27T20:20:34.040Z,"18 km W of Clayton, Idaho",earthquake,4.1,2,0.06,36,reviewed,us,us
2018-04-30T11:01:24.400Z,36.4609,-98.7946,5.364,3.2,ml,,48,,0.37,us,us1000dun8,2018-07-27T20:20:34.040Z,"15 km SSE of Waynoka, Oklahoma",earthquake,1.8,4.4,,,reviewed,tul,tul
2018-04-30T10:46:33.880Z,19.3261,-68.4846,64,3.14,md,16,235,1.6196,0.47,pr,pr2018120007,2018-07-27T20:20:34.040Z,"70 km ENE of Miches, Dominican Republic",earthquake,3.59,5.16,0.54,15,reviewed,pr,pr
2018-04-30T10:37:23.090Z,11.5276,-87.3676,35.11,4.2,mb,,176,1.167,0.83,us,us1000dun3,2018-07-27T20:20:34.040Z,"97 km WSW of Masachapa, Nicaragua",earthquake,6.5,16.2,0.16,11,reviewed,us,us
2018-04-30T10:11:57.690Z,53.7972,-164.3216,26.69,2.5,ml,,218,0.694,0.33,us,us1000dwf4,2021-02-19T09:02:36.033Z,"102 km ESE of Akutan, Alaska",earthquake,7.5,18,,,reviewed,us,ak
2018-04-30T10:06:33.580Z,33.3043333,-116.4213333,10.38,2.79,ml,96,32,0.03621,0.17,ci,ci38160896,2018-07-27T03:48:29.101Z,"7km NW of Borrego Springs, CA",earthquake,0.15,0.31,0.179,26,reviewed,ci,ci
2018-04-30T09:38:26.510Z,18.8905,-66.306,32,2.43,md,4,339,0.4699,0.12,pr,pr2018120009,2018-04-30T12:05:14.700Z,"47 km N of Brenas, Puerto Rico",earthquake,1.91,3.76,0.27,4,reviewed,pr,pr
2018-04-30T09:32:13.760Z,21.2474,-45.5649,10,4.8,mb,,100,24.868,0.96,us,us1000dumr,2018-07-27T20:20:34.040Z,"northern Mid-Atlantic Ridge",earthquake,12.2,1.9,0.052,114,reviewed,us,us
2018-04-30T09:00:29.027Z,63.207,-149.2065,77.5,2.3,ml,,,,0.53,ak,ak0185ilulxy,2019-07-01T16:58:28.033Z,"24 km SSW of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-04-30T08:39:13.320Z,56.3023,-148.8461,20.61,3.2,ml,,195,2.524,0.7,us,us1000dwf3,2019-07-01T16:58:27.675Z,"254 km SE of Chiniak, Alaska",earthquake,8.7,10.5,0.053,46,reviewed,us,us
2018-04-30T07:58:24.540Z,-39.1202,46.4884,10,4.6,mb,,146,20.464,0.65,us,us1000dxz6,2018-07-27T20:20:34.040Z,"Southwest Indian Ridge",earthquake,11.4,1.9,0.173,10,reviewed,us,us
2018-04-30T07:48:30.670Z,29.7407,138.7345,479.03,4.1,mb,,49,3.485,0.52,us,us1000dxz5,2018-07-27T20:20:34.040Z,"Izu Islands, Japan region",earthquake,10.8,8.9,0.078,45,reviewed,us,us
2018-04-30T07:40:55.280Z,33.283,-116.2763333,5.59,2.68,ml,114,28,0.08766,0.18,ci,ci38160856,2018-07-27T03:18:18.109Z,"10km ENE of Borrego Springs, CA",earthquake,0.11,0.42,0.267,25,reviewed,ci,ci
2018-04-30T07:40:19.740Z,56.0471,-149.864,21.29,3,ml,,207,2.228,0.96,us,us1000dwf2,2019-07-01T16:58:25.912Z,"228 km SE of Chiniak, Alaska",earthquake,7.1,10.7,0.064,32,reviewed,us,us
2018-04-30T07:38:29.409Z,65.3246,-164.3527,0.5,2.1,ml,,,,0.56,ak,ak0185ikvvz0,2019-07-01T16:58:25.535Z,"84 km NNW of White Mountain, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-04-30T07:38:00.680Z,20.0026,-68.2324,36.84,2.6,ml,,267,1.858,0.66,us,us1000dupb,2018-07-27T20:20:34.040Z,"141 km NE of Miches, Dominican Republic",earthquake,3.7,10.1,0.081,20,reviewed,us,us
2018-04-30T07:19:24.720Z,55.9696,-149.4692,7.2,2.8,ml,,223,2.456,0.87,us,us1000dwf1,2018-07-27T20:20:37.040Z,"250 km SE of Chiniak, Alaska",earthquake,5,8.9,0.081,20,reviewed,us,us
2018-04-30T07:06:26.147Z,58.2808,-150.9586,25.2,2.1,ml,,,,0.58,ak,ak0185ikp0t2,2019-07-01T16:58:24.445Z,"99 km ENE of Ouzinkie, Alaska",earthquake,,1.2,,,reviewed,ak,ak
