time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2010-06-30T23:46:20.600Z,33.249,-115.965,5.583,2.15,ml,41,36,0.0356,0.21,ci,ci10730029,2016-03-14T19:40:29.569Z,"6km S of Salton City, CA",earthquake,0.33,1.68,0.158,58,reviewed,ci,ci
2010-06-30T23:42:27.140Z,32.5966667,-115.7113333,3.179,2.14,ml,9,280,0.05403,0.19,ci,ci10730021,2016-03-10T06:32:59.147Z,"12km W of Progreso, B.C., MX",earthquake,1.55,0.78,0.13,33,reviewed,ci,ci
2010-06-30T23:34:51.000Z,34.266,-97.476,3.8,2.7,md,10,95.6,,,us,usp000herh,2014-11-07T01:41:46.034Z,"3 km NNE of Healdton, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-06-30T23:29:31.820Z,32.4223333,-115.5638333,6.655,2.3,ml,12,173,0.2189,0.23,ci,ci10730013,2016-03-10T07:58:56.368Z,"18km S of Progreso, B.C., MX",earthquake,1.58,13.8,0.178,38,reviewed,ci,ci
2010-06-30T23:26:47.308Z,51.281,-176.0349,25.2,2.1,ml,,,,0.82,ak,ak0108bq4gka,2018-07-06T20:55:47.212Z,"77 km SSE of Adak, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2010-06-30T23:14:33.780Z,32.4176667,-115.5681667,5.653,2.06,ml,13,208,0.2669,0.27,ci,ci10730005,2016-03-10T06:32:57.318Z,"18km S of Progreso, B.C., MX",earthquake,1.5,31.61,0.169,24,reviewed,ci,ci
2010-06-30T23:12:52.880Z,32.433,-115.5723333,5.765,2.23,ml,15,170,0.2265,0.29,ci,ci10729997,2016-03-10T09:26:21.149Z,"16km S of Progreso, B.C., MX",earthquake,1.29,22.81,0.16,21,reviewed,ci,ci
2010-06-30T23:09:08.510Z,37.4475,-121.7701667,6.316,2.26,md,123,41,0.02432,0.1,nc,nc71417835,2017-01-22T15:05:37.200Z,"8 km NNE of East Foothills, California",earthquake,0.08,0.21,0.161,93,reviewed,nc,nc
2010-06-30T22:58:34.600Z,37.448,-121.7676667,7.176,2.89,ml,141,42,0.02613,0.11,nc,nc71417825,2017-01-22T15:05:22.600Z,"8 km NNE of East Foothills, California",earthquake,0.11,0.33,0.174,39,reviewed,nc,nc
2010-06-30T22:34:28.590Z,22.96,125.024,5.8,5.3,mwc,175,41.2,,0.99,us,usp000herf,2016-11-10T02:30:10.746Z,"177 km SSE of Ishigaki, Japan",earthquake,,11.4,,,reviewed,us,gcmt
2010-06-30T22:33:32.495Z,63.0658,-152.6789,18.9,3,ml,,,,1.04,ak,ak0108bpkhtt,2018-07-06T20:55:46.078Z,"71 km SW of Denali National Park, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2010-06-30T22:27:32.524Z,38.3412,-118.1476,10.7,2.5,ml,18,154.82,0.294,0.1056,nn,nn00313211,2018-06-13T20:56:33.642Z,"6 km SSW of Mina, Nevada",earthquake,,1.8,0,1,reviewed,nn,nn
2010-06-30T22:24:24.000Z,-21.478,-68.572,131.2,5,mb,179,113.2,,,us,usp000herd,2014-11-07T01:41:45.991Z,"114 km NNE of Calama, Chile",earthquake,,,,103,reviewed,guc,us
2010-06-30T22:20:55.160Z,32.1651667,-115.3076667,5.775,2.7,ml,14,249,0.5988,0.41,ci,ci10729965,2016-03-10T01:56:52.440Z,"15km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,2.27,31.61,0.176,41,reviewed,ci,ci
2010-06-30T22:18:15.070Z,-55.441,-27.843,35,4.7,mb,28,58.3,,1.03,us,usp000herc,2014-11-07T01:41:45.989Z,"South Sandwich Islands region",earthquake,,,,5,reviewed,us,us
2010-06-30T21:26:03.590Z,-46.234,165.634,12,4.8,mb,36,69.5,,,us,usp000herb,2014-11-07T01:41:45.985Z,"184 km W of Riverton, New Zealand",earthquake,,,,2,reviewed,wel,us
2010-06-30T21:24:47.720Z,32.0826667,-115.0538333,6.91,2.53,ml,6,263,0.6327,0.53,ci,ci10729925,2016-03-10T00:28:54.317Z,"13km SSW of Estacion Coahuila, B.C., MX",earthquake,2.96,31.61,0.109,7,reviewed,ci,ci
2010-06-30T20:38:45.980Z,45.716,-120.0483333,-0.631,2.1,md,6,144,0.198,0.37,uw,uw10804623,2016-07-22T17:08:55.660Z,"11 km E of Arlington, Oregon",explosion,0.184,1.03,0.04,4,reviewed,uw,uw
2010-06-30T20:31:19.742Z,53.5458,-165.3107,25.8,2.2,ml,,,,0.32,ak,ak0108bod67a,2018-07-06T20:55:44.579Z,"72 km SSE of Akutan, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2010-06-30T20:02:16.140Z,37.4831667,-119.3613333,7.613,2.02,md,35,128,0.1631,0.07,nc,nc71417765,2017-01-22T15:04:34.560Z,"24 km E of Fish Camp, California",earthquake,0.29,1.14,0.193,40,reviewed,nc,nc
2010-06-30T19:51:00.160Z,32.4041667,-115.544,6.015,2.85,ml,23,179,0.2027,0.35,ci,ci10729845,2016-03-10T03:28:50.501Z,"20km S of Progreso, B.C., MX",earthquake,1.03,31.61,0.201,56,reviewed,ci,ci
2010-06-30T19:50:04.440Z,32.3961667,-115.547,13.155,2.84,ml,27,183,0.206,0.27,ci,ci10729837,2016-03-10T23:40:05.586Z,"21km S of Progreso, B.C., MX",earthquake,0.71,1.02,0.199,93,reviewed,ci,ci
2010-06-30T19:38:35.090Z,-8.424,119.009,167.6,4.7,mb,52,33,,1.13,us,usp000her8,2014-11-07T01:41:45.976Z,"Flores region, Indonesia",earthquake,,5.9,,14,reviewed,us,us
2010-06-30T19:35:01.800Z,37.494,-119.3646667,14.175,2.45,md,17,128,0.1748,0.03,nc,nc71417750,2017-01-22T15:04:18.361Z,"24 km E of Fish Camp, California",earthquake,0.44,1.01,0.164,16,reviewed,nc,nc
2010-06-30T19:27:32.660Z,-18.749,-175.423,262.6,4.1,mb,14,196.1,,0.99,us,usp000her7,2014-11-07T01:41:45.974Z,"152 km W of Neiafu, Tonga",earthquake,,21.3,,6,reviewed,us,us
2010-06-30T19:16:44.400Z,38.587,93.529,10,4.5,mb,41,86.8,,0.92,us,usp000her6,2014-11-07T01:41:45.971Z,"northern Qinghai, China",earthquake,,,,16,reviewed,us,us
2010-06-30T18:24:42.700Z,32.1876667,-115.2808333,13.975,2.94,ml,16,246,0.2321,0.3,ci,ci10729757,2016-03-10T13:51:18.116Z,"11km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,2.14,1.42,0.273,81,reviewed,ci,ci
2010-06-30T17:02:45.638Z,64.405,-150.8917,10.6,2,ml,,,,0.69,ak,ak0108bmepmb,2018-07-06T20:55:42.945Z,"67 km S of Manley Hot Springs, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2010-06-30T16:19:02.010Z,40.6083333,-124.7635,23.469,2.74,md,36,263,0.3505,0.26,nc,nc71417700,2017-01-22T15:03:24.566Z,"42 km W of Ferndale, California",earthquake,1.14,8.36,0.208,39,reviewed,nc,nc
2010-06-30T15:52:24.600Z,16.219,-97.967,8.8,4.1,md,4,187,,,us,usp000her4,2014-11-07T01:41:45.968Z,"3 km N of Collantes, Mexico",earthquake,,,,,reviewed,unm,unm
2010-06-30T15:30:32.030Z,32.2426667,-115.2501667,16.155,2.65,ml,15,239,0.1823,0.32,ci,ci10729573,2016-03-14T19:40:23.708Z,"8km WNW of Alberto Oviedo Mota, B.C., MX",earthquake,2.81,5.2,0.206,100,reviewed,ci,ci
2010-06-30T15:17:11.400Z,-55.395,-27.94,35,5.3,mwc,76,43.3,,0.81,us,usp000her2,2016-11-10T02:30:10.267Z,"South Sandwich Islands region",earthquake,,,,,reviewed,us,gcmt
