time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2009-09-30T23:40:22.720Z,31.5523333,-115.7065,5.842,2.86,ml,10,322,1.107,0.2,ci,ci14517364,2016-03-09T15:28:31.445Z,"84km ESE of Maneadero, B.C., MX",earthquake,1.47,31.61,0.144,60,reviewed,ci,ci
2009-09-30T23:07:42.990Z,-5.824,153.17,35,4,mb,15,120.9,,0.4,us,usp000h248,2014-11-07T01:39:46.600Z,"191 km SSE of Kokopo, Papua New Guinea",earthquake,,,,3,reviewed,us,us
2009-09-30T22:35:22.950Z,14.547,-45.022,10,4.4,mb,23,116.5,,0.65,us,usp000h247,2014-11-07T01:39:46.597Z,"northern Mid-Atlantic Ridge",earthquake,,,,6,reviewed,us,us
2009-09-30T22:32:39.096Z,51.2685,177.9818,12.3,2.3,ml,,,,0.61,ak,ak009cjv081x,2019-02-13T12:40:30.151Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,6.3,,,reviewed,ak,ak
2009-09-30T21:34:28.660Z,55.865,162.032,15.5,5,mb,142,84.1,,0.8,us,usp000h246,2014-11-07T01:39:46.584Z,"49 km SW of Ust’-Kamchatsk Staryy, Russia",earthquake,,15,,88,reviewed,us,us
2009-09-30T21:28:01.500Z,-0.845,99.722,89.2,4.4,mb,48,45.8,,1.06,us,usp000h245,2014-11-07T01:39:46.570Z,"50 km WSW of Pariaman, Indonesia",earthquake,,9.2,,8,reviewed,us,us
2009-09-30T21:26:23.880Z,-0.837,100.013,92,4.2,mb,19,191.5,,0.73,us,usp000h244,2014-11-07T01:39:46.568Z,"26 km SSW of Pariaman, Indonesia",earthquake,,13.7,,5,reviewed,us,us
2009-09-30T21:22:54.560Z,-16.978,-172.873,10,5,mb,71,76.3,,1.17,us,usp000h243,2014-11-07T01:39:46.561Z,"150 km SE of Hihifo, Tonga",earthquake,,,,31,reviewed,us,us
2009-09-30T21:19:29.620Z,-1.475,99.428,10,4.5,mb,27,186.3,,0.62,us,usp000h242,2014-11-07T01:39:46.558Z,"118 km WSW of Padang, Indonesia",earthquake,,,,7,reviewed,us,us
2009-09-30T20:20:09.000Z,36.1016667,-117.9008333,2.347,2,ml,29,90,0.04055,0.24,ci,ci14517340,2016-03-09T15:28:29.257Z,"8km NE of Coso Junction, CA",earthquake,0.41,0.63,0.225,32,reviewed,ci,ci
2009-09-30T19:53:30.620Z,47.6671667,-120.6271667,0.162,2.1,md,11,93,0.1144,0.38,uw,uw10791628,2016-07-14T00:00:28.650Z,"8 km NNE of Leavenworth, Washington",earthquake,6.169,25.81,0.04,6,reviewed,uw,uw
2009-09-30T19:52:47.380Z,36.4385,-120.6178333,14.682,2.04,md,44,139,0.1748,0.12,nc,nc71289781,2017-01-20T23:45:50.680Z,"21 km WSW of Three Rocks, California",earthquake,0.29,0.61,0.193,52,reviewed,nc,nc
2009-09-30T19:43:52.740Z,-15.485,-173.343,10,5.2,mb,118,57.1,,0.93,us,usp000h241,2014-11-07T01:39:46.550Z,"71 km NE of Hihifo, Tonga",earthquake,,,,60,reviewed,us,us
2009-09-30T19:21:07.920Z,53.298,-166.401,17.4,4.1,ml,31,201.6,,,us,usp000h240,2019-02-13T12:40:15.867Z,"64 km S of Unalaska, Alaska",earthquake,,,,,reviewed,aeic,aeic
2009-09-30T19:07:47.710Z,51.366,178.739,40.1,2.9,ml,9,208.2,,,us,usp000h23z,2019-02-13T12:40:15.588Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2009-09-30T19:03:17.300Z,-15.551,-69.293,255.4,5.9,mwc,341,58.8,,0.98,us,usp000h23y,2022-05-02T21:21:47.681Z,"17 km ESE of Putina, Peru",earthquake,,,,,reviewed,us,gcmt
2009-09-30T18:34:24.650Z,-21.893,-174.876,10,4.9,mb,38,102.8,,1.22,us,usp000h23x,2014-11-07T01:39:46.512Z,"62 km S of ‘Ohonua, Tonga",earthquake,,,,7,reviewed,us,us
2009-09-30T18:04:51.070Z,-15.005,-177.386,43.6,5.1,mb,112,96.6,,0.9,us,usp000h23w,2014-11-07T01:39:46.503Z,"109 km SE of Alo, Wallis and Futuna",earthquake,,13,,60,reviewed,us,us
2009-09-30T17:56:28.580Z,13.631,-90.433,87.3,4.2,mb,27,157.4,,1.22,us,usp000h23v,2014-11-07T01:39:46.500Z,"44 km SE of Iztapa, Guatemala",earthquake,,7.2,,6,reviewed,us,us
2009-09-30T17:47:17.010Z,-15.508,-173.262,10,5.1,mb,149,58.7,,0.87,us,usp000h23u,2014-11-07T01:39:46.489Z,"75 km NE of Hihifo, Tonga",earthquake,,,,76,reviewed,us,us
