time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2005-12-31T23:59:05.583Z,39.0817,-119.0182,9.4,2.1,ml,10,187.62,0.199,0.0962,nn,nn00171859,2018-04-24T20:58:55.964Z,"16 km NE of Yerington, Nevada",earthquake,,2.9,,,reviewed,nn,nn
2005-12-31T23:45:36.850Z,8.808,91.814,30,4.2,mb,5,138.2,,0.41,us,usp000e7am,2014-11-07T01:27:58.594Z,"Nicobar Islands, India region",earthquake,,,,1,reviewed,us,us
2005-12-31T23:40:39.170Z,40.909,142.947,66.5,3.9,mwr,20,142.4,,0.94,us,usp000e7ak,2014-11-07T01:27:58.591Z,"130 km ENE of Hachinohe, Japan",earthquake,,20.6,,,reviewed,us,nied
2005-12-31T23:37:08.000Z,38.67,22.8,12,3.3,ml,15,69.7,,,us,usp000e7aj,2014-11-07T01:27:58.589Z,"5 km NNE of Eláteia, Greece",earthquake,,,,,reviewed,ath,ath
2005-12-31T22:46:53.490Z,2.464,97.871,115.6,4.2,mb,7,216.6,,0.86,us,usp000e7ah,2014-11-07T01:27:58.588Z,"21 km NNE of Singkil, Indonesia",earthquake,,19.1,,1,reviewed,us,us
2005-12-31T22:40:05.700Z,56.277,-3.761,5.9,2.5,ml,11,135.4,,,us,usp000e7ag,2014-11-07T01:27:58.586Z,"3 km WSW of Auchterarder, United Kingdom",earthquake,,,,,reviewed,bgs,bgs
2005-12-31T22:39:09.950Z,38.8141667,-122.8143333,2.195,2.78,md,35,34,0.01622,0.06,nc,nc21501580,2017-01-13T21:54:32.270Z,"7 km W of Cobb, California",earthquake,0.14,0.29,0.11,37,reviewed,nc,nc
2005-12-31T22:25:43.606Z,51.5256,177.9178,32.9,3.1,ml,,,,0.77,ak,ak005gs0entk,2019-02-13T03:56:06.375Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,15.9,,,reviewed,ak,ak
2005-12-31T22:19:00.800Z,-44.29,169.57,5,3.8,ml,19,53.1,,,us,usp000e7ae,2014-11-07T01:27:58.584Z,"56 km NE of Wanaka, New Zealand",earthquake,,,,,reviewed,wel,wel
2005-12-31T22:18:31.500Z,40.19,25.18,26,2.9,md,5,122.1,,,us,usp000e7ad,2014-11-07T01:27:58.583Z,"36 km NNE of Mýrina, Greece",earthquake,,,,,reviewed,ath,ath
