time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-08-31T23:10:28.800Z,-8.0567,119.7942,196.86,4.1,mb,,197,2.485,0.64,us,us2000arka,2017-11-28T18:33:55.040Z,"49 km NNW of Labuan Bajo, Indonesia",earthquake,15.1,11.3,0.198,7,reviewed,us,us
2017-08-31T22:57:38.760Z,-0.2252,125.1781,40.82,5.3,mww,,28,2.402,0.89,us,us2000adpp,2017-11-28T18:33:55.040Z,"171 km S of Tondano, Indonesia",earthquake,6.1,4.3,0.071,19,reviewed,us,us
2017-08-31T22:41:20.040Z,-5.4751,147.1395,159.13,4.8,mb,,15,3.416,0.86,us,us2000adpi,2017-11-28T18:33:55.040Z,"138 km N of Lae, Papua New Guinea",earthquake,8.1,4.9,0.049,126,reviewed,us,us
2017-08-31T22:32:23.580Z,18.7995,-68.7308,40,2.65,md,4,331,0.4513,0.58,pr,pr2017243006,2017-11-28T18:33:55.040Z,"Mona Passage",earthquake,7.86,6.71,0.49,3,reviewed,pr,pr
2017-08-31T22:31:33.300Z,18.8231,-68.7483,35,2.23,md,6,331,0.4798,0.94,pr,pr2017243005,2017-11-28T18:33:55.040Z,"21 km NNW of Otra Banda, Dominican Republic",earthquake,11.24,12.99,0.31,2,reviewed,pr,pr
2017-08-31T22:26:26.890Z,18.0131,-65.364,30,2.35,md,6,207,0.2064,0.19,pr,pr2017243004,2017-11-28T18:33:55.040Z,"Puerto Rico region",earthquake,3.15,1.62,0.4,6,reviewed,pr,pr
2017-08-31T21:41:34.500Z,57.7893,-142.5669,10,3,ml,,144,2.297,1.14,us,us2000ahtt,2021-02-19T01:55:52.714Z,"255 km SW of Yakutat, Alaska",earthquake,2.4,2,0.037,96,reviewed,us,us
2017-08-31T21:09:24.070Z,50.9304,179.2366,21.06,2.5,ml,,269,0.449,0.38,us,us2000ahts,2021-02-19T01:56:01.736Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,3.9,9,,,reviewed,us,ak
2017-08-31T20:57:51.420Z,19.0296,-64.377,99,3.26,md,3,327,1.5004,0.42,pr,pr2017243003,2017-11-28T18:33:55.040Z,"88 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,16.11,12.61,0.09,3,reviewed,pr,pr
2017-08-31T20:49:26.240Z,-10.0946,161.1754,35.74,4.3,mb,,141,1.374,1.1,us,us2000ark7,2017-11-28T18:33:55.040Z,"90 km WNW of Kirakira, Solomon Islands",earthquake,14.9,5.5,0.169,10,reviewed,us,us
