time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-05-31T23:20:51.700Z,36.4562,-98.7973,6.12,3.1,ml,,38,,0.31,us,us10008wz6,2017-08-15T02:26:49.040Z,"15 km SSE of Waynoka, Oklahoma",earthquake,3.6,7.3,,,reviewed,tul,tul
2017-05-31T22:25:17.340Z,19.0626,-65.3993,43,2.3,md,4,294,0.7641,0.13,pr,pr2017151012,2017-06-02T01:04:40.639Z,"83 km NNE of Luquillo, Puerto Rico",earthquake,3.06,8.86,0.2,3,reviewed,pr,pr
2017-05-31T22:20:53.650Z,19.0016,-65.4001,55,2.5,md,5,284,0.704,0.2,pr,pr2017151010,2017-08-15T02:26:49.040Z,"Puerto Rico region",earthquake,4.98,8.9,0.35,4,reviewed,pr,pr
2017-05-31T22:01:53.790Z,18.9856,-65.3868,49,2.28,md,8,252,0.6861,0.28,pr,pr2017151005,2017-08-15T02:26:49.040Z,"76 km N of Culebra, Puerto Rico",earthquake,3.06,6.56,0.09,6,reviewed,pr,pr
2017-05-31T21:38:04.270Z,18.8925,-65.3833,74,2.64,md,5,243,0.5936,0.3,pr,pr2017151009,2017-08-15T02:26:49.040Z,"65 km N of Culebra, Puerto Rico",earthquake,3.15,4.81,0.29,4,reviewed,pr,pr
2017-05-31T21:30:59.090Z,18.986,-65.3686,59,2.96,md,11,252,0.6839,0.21,pr,pr2017151008,2017-08-15T02:26:49.040Z,"75 km N of Culebra, Puerto Rico",earthquake,2.1,4.09,0.45,7,reviewed,pr,pr
2017-05-31T21:27:40.338Z,54.121,-163.308,25.6,2.4,ml,,,,0.7,ak,ak0176y2tdpt,2019-05-14T18:18:21.741Z,"81 km S of False Pass, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-05-31T21:27:19.717Z,51.5823,-178.433,4.4,2.4,ml,,,,0.56,ak,ak0176y2tc4j,2019-06-18T22:34:52.047Z,"128 km WSW of Adak, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-31T21:18:47.630Z,34.2246667,-116.7808333,10.79,2.15,ml,93,30,0.1218,0.14,ci,ci37658495,2017-06-19T23:35:00.411Z,"7km SE of Big Bear City, CA",earthquake,0.11,0.39,0.118,92,reviewed,ci,ci
2017-05-31T21:17:07.340Z,38.9015,-123.0038333,3.15,2.04,md,46,56,0.07209,0.06,nc,nc72808686,2017-06-06T03:19:02.792Z,"10 km N of Cloverdale, California",earthquake,0.13,0.56,0.205,26,reviewed,nc,nc
