time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2003-02-28T23:45:31.150Z,16.035,-61.293,15.1,2.1,md,4,,,,us,usp000brpc,2014-11-07T01:17:53.270Z,"16 km N of Grand-Bourg, Guadeloupe",earthquake,,,,,reviewed,fdf,fdf
2003-02-28T23:34:16.170Z,39.4195,-123.0976667,4.594,2.43,md,27,42,0.1495,0.05,nc,nc21269409,2017-01-03T20:36:03.231Z,"10 km N of Potter Valley, California",earthquake,0.15,0.99,0.14,29,reviewed,nc,nc
2003-02-28T23:22:04.950Z,43.9083333,-120.9353333,6.153,3.1,md,8,133,0.1073,0.45,uw,uw10582058,2016-07-23T01:33:23.520Z,"34 km ESE of Bend, Oregon",explosion,61.651,99.9,0.04,3,reviewed,uw,uw
2003-02-28T22:43:39.320Z,34.3006667,-116.8548333,3.549,2.74,ml,80,17.6,,0.15,ci,ci13940600,2016-04-02T16:02:57.999Z,"4km NNW of Big Bear City, CA",earthquake,0.22,0.4,0.229,59,reviewed,ci,ci
2003-02-28T22:37:35.800Z,-30.367,-71.077,75.6,4,md,12,,,,us,usp000brpb,2014-11-07T01:17:53.269Z,"28 km NNE of Ovalle, Chile",earthquake,,,,,reviewed,guc,guc
2003-02-28T22:24:21.520Z,19.8903333,-155.4516667,27.663,2.61,ml,33,143,,0.1,hv,hv5274541,2020-03-31T19:29:51.190Z,"18 km SSW of Pa‘auilo, Hawaii",earthquake,0.54,1.03,0.15,7,reviewed,hv,hv
2003-02-28T21:49:59.100Z,-34.102,-70.063,7,3.6,md,9,,,,us,usp000brp9,2014-11-07T01:17:53.266Z,"54 km E of Machalí, Chile",earthquake,,,,,reviewed,guc,guc
2003-02-28T21:49:04.100Z,40.833,15.368,8.2,2.3,md,7,,,,us,usp000brp8,2014-11-07T01:17:53.265Z,"1 km S of Sant'Andrea di Conza, Italy",earthquake,,,,,reviewed,rom,rom
2003-02-28T21:03:47.080Z,19.319,-66.391,25.1,3.2,md,10,,,,us,usp000brp7,2014-11-07T01:17:53.263Z,"94 km N of Brenas, Puerto Rico",earthquake,,,,,reviewed,rspr,rspr
2003-02-28T21:03:02.646Z,51.323,-177.5493,4.6,2.5,ml,,,,0.25,ak,ak0032px886w,2019-02-12T21:25:46.297Z,"88 km SW of Adak, Alaska",earthquake,,0.8,,,reviewed,ak,ak
