time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2009-06-30T23:52:57.860Z,-19.185,-179.35,680.5,4.8,mb,211,53.3,,0.86,us,usp000gyt9,2014-11-07T01:39:12.746Z,"187 km SE of Levuka, Fiji",earthquake,,4.9,,50,reviewed,us,us
2009-06-30T23:30:16.594Z,53.8862,-163.8574,29.2,2.4,ml,,,,0.42,ak,ak0098bq5923,2019-02-13T12:09:44.665Z,"111 km SSW of False Pass, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2009-06-30T23:07:45.010Z,56.7419,-154.5192,21.2,2.3,ml,,,,0.66,ak,ak0098bq0ds5,2019-02-13T12:09:51.257Z,"31 km SW of Akhiok, Alaska",earthquake,,5.7,,,reviewed,ak,ak
2009-06-30T22:36:27.427Z,54.1964,-162.4962,2.9,2.4,ml,,,,0.29,ak,ak0098bpl4l2,2019-02-13T12:09:43.770Z,"94 km SE of False Pass, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2009-06-30T19:49:56.460Z,21.082,121.333,10,4.8,mb,48,107.5,,0.97,us,usp000gyt8,2014-11-07T01:39:12.741Z,"96 km NW of Basco, Philippines",earthquake,,,,15,reviewed,us,us
2009-06-30T19:36:36.480Z,19.505,-64.832,59.8,3.1,md,5,290,,,us,usp000gyt7,2014-11-07T01:39:12.740Z,"129 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,,,,,reviewed,rspr,rspr
2009-06-30T18:52:10.170Z,66.0043,-151.8061,15.1,3.9,mw,,,,0.71,ak,ak0098bnasah,2019-02-13T12:09:42.451Z,"70 km SSE of New Allakaket, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2009-06-30T18:34:36.528Z,66.0135,-151.8374,11.4,2.9,ml,,,,0.55,ak,ak0098bn6zfo,2019-02-13T12:09:41.811Z,"69 km SSE of New Allakaket, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2009-06-30T17:50:44.719Z,61.9171,-150.6519,56.1,3,ml,,,,0.51,ak,ak0098bmozx3,2019-02-13T12:09:41.049Z,"37 km WNW of Willow, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2009-06-30T17:27:27.720Z,38.8083333,-122.7903333,3.302,3.84,mw,63,34,0.003604,0.06,nc,nc71241391,2017-03-17T21:13:29.632Z,"6 km WSW of Cobb, California",earthquake,0.12,0.2,,6,reviewed,nc,nc
2009-06-30T17:25:00.530Z,52.08,-171.052,12.4,4.1,mb,33,208.8,,,us,usp000gyt2,2019-02-13T12:09:40.362Z,"176 km WSW of Nikolski, Alaska",earthquake,,,,1,reviewed,aeic,us
2009-06-30T17:09:45.970Z,38.8086667,-122.791,2.142,2.23,md,50,35,0.002703,0.07,nc,nc71241381,2017-01-20T12:03:46.450Z,"6 km WSW of Cobb, California",earthquake,0.13,0.26,0.244,53,reviewed,nc,nc
2009-06-30T16:52:31.940Z,44.7428333,-110.785,7.82,2.27,ml,21,56,0.06517,0.17,uu,uu50384910,2018-08-29T00:11:29.970Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.37,0.53,,5,reviewed,uu,uu
2009-06-30T16:47:42.840Z,46.3433333,-123.6461667,0.203,2,md,3,293,0.2106,0,uw,uw10778268,2016-07-13T23:37:36.840Z,"1 km NNW of Rosburg, Washington",explosion,,,0.02,2,reviewed,uw,uw
2009-06-30T16:38:03.460Z,38.8261667,-122.8051667,0.659,2.06,md,40,38,0.01712,0.07,nc,nc71241356,2017-01-20T12:03:34.630Z,"7 km W of Cobb, California",earthquake,0.12,0.18,0.277,41,reviewed,nc,nc
2009-06-30T16:36:38.930Z,-52.853,27.531,10,4.5,mb,16,75.9,,1.02,us,usp000gyt0,2014-11-07T01:39:12.704Z,"south of Africa",earthquake,,,,1,reviewed,us,us
2009-06-30T16:32:29.170Z,34.9858333,-118.8721667,10.633,2.02,ml,37,51,0.1132,0.2,ci,ci14481400,2016-03-09T11:46:54.520Z,"7km NE of Grapevine, CA",earthquake,0.32,0.93,0.206,79,reviewed,ci,ci
2009-06-30T16:29:23.260Z,18.317,-65.153,107.8,2.9,md,9,161.2,,,us,usp000gysz,2014-11-07T01:39:12.702Z,"15 km E of Culebra, Puerto Rico",earthquake,,,,,reviewed,rspr,rspr
2009-06-30T16:22:33.130Z,15.443,-86.395,35,5,mwc,149,67.6,,0.97,us,usp000gysy,2022-05-02T21:00:50.057Z,"4 km SW of Armenia, Honduras",earthquake,,,,,reviewed,us,gcmt
2009-06-30T16:01:22.550Z,-12.18,-71.994,36.6,4.9,mb,18,56.4,,1.01,us,usp000gysx,2014-11-07T01:39:12.688Z,"99 km NW of Salvación, Peru",earthquake,,9.8,,1,reviewed,us,us
2009-06-30T15:52:04.850Z,44.7426667,-110.7896667,9.28,3.28,ml,32,43,0.06295,0.15,uu,uu50384815,2018-08-29T00:11:17.520Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.3,0.58,,6,reviewed,uu,uu
