time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2011-01-31T23:55:29.000Z,-23.806,-68.381,154.8,4.6,mb,60,112.2,,,us,usp000htxd,2014-11-07T01:43:32.084Z,"100 km S of San Pedro de Atacama, Chile",earthquake,,,,14,reviewed,guc,us
2011-01-31T22:44:29.020Z,24.228,122.29,62.7,4.3,mb,29,51.5,,1.04,us,usp000htxc,2014-11-07T01:43:32.081Z,"75 km ENE of Hualien City, Taiwan",earthquake,,4.9,,7,reviewed,us,us
2011-01-31T21:45:05.080Z,17.03,-95.276,118.6,4,mb,9,89.2,,,us,usp000htxb,2014-11-07T01:43:32.079Z,"12 km NW of Zacatal, Mexico",earthquake,,,,1,reviewed,unm,us
2011-01-31T21:31:04.570Z,44.273,-110.4186667,10.99,2.25,ml,22,154,0.07894,0.18,uu,uu50421105,2018-08-29T01:22:34.220Z,"69 km SE of West Yellowstone, Montana",earthquake,0.4,0.61,,4,reviewed,uu,uu
2011-01-31T20:53:14.190Z,24.148,121.897,12.1,4.5,mb,42,76.3,,1.1,us,usp000htxa,2014-11-07T01:43:32.075Z,"35 km ENE of Hualien City, Taiwan",earthquake,,4.4,,14,reviewed,us,us
2011-01-31T20:47:39.999Z,51.1513,-178.9614,25.6,2.2,ml,,,,0.73,ak,ak0111flul5b,2018-07-06T22:42:26.012Z,"180 km WSW of Adak, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2011-01-31T20:36:48.423Z,57.8995,-156.1556,136.3,2.9,ml,,,,0.44,ak,ak0111fls8x6,2018-07-06T22:42:14.808Z,"80 km ESE of Egegik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2011-01-31T20:18:59.403Z,61.5784,-141.2817,15.3,3,ml,,,,0.62,ak,ak0111floevo,2018-07-06T22:42:14.482Z,"88 km E of McCarthy, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2011-01-31T19:18:49.535Z,62.9486,-151.1611,120.7,2.4,ml,,,,0.55,ak,ak0111fl2yih,2018-07-06T22:42:13.539Z,"54 km NNW of Petersville, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2011-01-31T18:44:55.348Z,60.09,-140.7375,14,2.9,ml,,,,0.65,ak,ak0111fkn3z2,2018-07-06T22:42:13.197Z,"82 km NW of Yakutat, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2011-01-31T18:35:07.690Z,36.1715,-114.4718333,-1.232,2.37,ml,5,268,0.6453,0.67,ci,ci14925948,2016-03-10T03:51:34.470Z,"39km ENE of Boulder City, NV",earthquake,10.73,20.07,0.034,7,reviewed,ci,ci
2011-01-31T18:29:21.000Z,-3.453,101.63,62.8,4.8,mb,51,89.4,,0.9,us,usp000htx6,2014-11-07T01:43:32.060Z,"80 km WNW of Bengkulu, Indonesia",earthquake,,7.4,,13,reviewed,us,us
2011-01-31T18:17:46.822Z,61.5459,-141.3079,18.6,2.9,ml,,,,0.65,ak,ak0111fkhaze,2018-07-06T22:42:12.874Z,"86 km E of McCarthy, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2011-01-31T17:53:55.300Z,58.0771,-139.4112,20.7,3.2,ml,,,,0.72,ak,ak0111fk3lt6,2018-07-06T22:42:12.562Z,"off the coast of Southeastern Alaska",earthquake,,1.8,,,reviewed,ak,ak
2011-01-31T17:46:29.720Z,32.6695,-115.8473333,8.393,3.47,ml,47,125,0.06719,0.21,ci,ci14925764,2016-03-10T06:53:15.982Z,"16km ESE of Ocotillo, CA",earthquake,0.44,1.33,0.211,175,reviewed,ci,ci
2011-01-31T17:32:28.810Z,31.812,131.88,44.5,4.2,mb,23,124.5,,0.93,us,usp000htx2,2014-11-07T01:43:32.049Z,"45 km ESE of Miyazaki, Japan",earthquake,,10.4,,5,reviewed,us,us
2011-01-31T17:04:34.017Z,61.5594,-141.3006,19,2.6,ml,,,,0.6,ak,ak0111fjt22x,2018-07-06T22:42:11.671Z,"87 km E of McCarthy, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2011-01-31T16:47:18.570Z,36.1446667,-114.4586667,0.128,2.6,mh,8,266,0.6685,0.99,ci,ci14925580,2016-03-10T17:21:18.051Z,"38km ENE of Boulder City, NV",earthquake,6.88,10.18,,0,reviewed,ci,ci
2011-01-31T16:47:16.530Z,-9.237,110.635,49.8,4.1,mb,13,168.1,,1.06,us,usp000htx0,2014-11-07T01:43:32.044Z,"south of Java, Indonesia",earthquake,,12.9,,2,reviewed,us,us
