time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2002-01-31T23:39:33.000Z,44.12,16.95,15,2.5,ml,8,,,,us,usp000axj2,2014-11-07T01:14:47.278Z,"11 km NE of Glamo?, Bosnia and Herzegovina",earthquake,,,,,reviewed,zag,zag
2002-01-31T23:27:50.730Z,30.467,141.829,33,4.6,mb,53,,,0.9,us,usp000axj1,2014-11-07T01:14:47.273Z,"Izu Islands, Japan region",earthquake,,,,22,reviewed,us,us
2002-01-31T23:16:30.946Z,59.6656,-153.2863,83,2.1,ml,,,,0.83,ak,ak0021fng82e,2019-02-12T16:27:56.081Z,"48 km ESE of Pedro Bay, Alaska",earthquake,,3.5,,,reviewed,ak,ak
2002-01-31T23:15:23.910Z,39.373,-120.4481667,6.978,2.12,md,14,113,0.1955,0.04,nc,nc21211157,2017-01-02T05:49:34.548Z,"6 km NNW of Kingvale, California",earthquake,0.58,2.28,0.23,6,reviewed,nc,nc
2002-01-31T23:13:22.820Z,46.38,15.782,10,2.2,ml,10,,,0.99,us,usp000axj0,2014-11-07T01:14:47.271Z,"2 km SSW of Kidri?evo, Slovenia",earthquake,,,,,reviewed,us,zamg
2002-01-31T23:07:28.380Z,45.6851667,-120.166,3.247,2.7,md,10,114,0.3211,0.28,uw,uw10555533,2016-07-23T00:55:40.280Z,"4 km SE of Arlington, Oregon",earthquake,5.203,12.32,0.04,7,reviewed,uw,uw
2002-01-31T22:42:51.370Z,-23.092,170.119,33,4.4,mb,12,,,1.08,us,usp000axhy,2014-11-07T01:14:47.267Z,"273 km E of Vao, New Caledonia",earthquake,,,,2,reviewed,us,us
2002-01-31T22:40:14.700Z,46.7018333,-122.7851667,6.544,2.7,md,7,161,0.3286,0.15,uw,uw10555518,2016-07-23T00:55:39.450Z,"12 km SSE of Bucoda, Washington",explosion,0.064,0.13,0.03,2,reviewed,uw,uw
2002-01-31T21:50:43.950Z,-21.879,-174.417,33,4.5,mb,18,,,1.08,us,usp000axhx,2014-11-07T01:14:47.255Z,"81 km SE of ‘Ohonua, Tonga",earthquake,,,,6,reviewed,us,us
2002-01-31T21:26:15.130Z,47.661,-120.1918333,-0.571,2.1,md,16,107,0.1114,0.25,uw,uw10555493,2016-07-23T00:55:39.030Z,"2 km SE of Entiat, Washington",earthquake,0.73,,0.03,4,reviewed,uw,uw
2002-01-31T20:24:39.515Z,63.262,-152.6676,17.7,2.3,ml,,,,0.84,ak,ak0021flpnn3,2019-02-12T16:27:56.353Z,"56 km SW of Denali National Park, Alaska",earthquake,,3.9,,,reviewed,ak,ak
2002-01-31T19:45:09.520Z,-2.813,130.469,33,4.2,mb,7,,,0.74,us,usp000axhw,2014-11-07T01:14:47.254Z,"181 km ENE of Amahai, Indonesia",earthquake,,,,1,reviewed,us,us
2002-01-31T19:24:24.370Z,-22.374,-70.128,33,4.6,mb,17,,,1.01,us,usp000axhv,2014-11-07T01:14:47.252Z,"32 km SSE of Tocopilla, Chile",earthquake,,,,6,reviewed,us,us
2002-01-31T18:26:18.399Z,59.8206,-153.381,122.2,2,ml,,,,0.47,ak,ak0021fkj68f,2019-02-12T16:27:55.761Z,"40 km E of Pedro Bay, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2002-01-31T18:20:44.540Z,-12.628,169.476,671,4.1,mb,37,,,0.94,us,usp000axht,2014-11-07T01:14:47.247Z,"250 km ENE of Sola, Vanuatu",earthquake,,19.7,,4,reviewed,us,us
2002-01-31T18:17:45.490Z,40.287,-107.693,5,4.3,ml,32,,,0.85,us,usp000axhs,2014-11-07T01:14:47.243Z,"28 km SSW of Craig, Colorado",earthquake,,,,,reviewed,us,us
2002-01-31T17:55:00.597Z,60.3763,-152.4341,100.5,3.5,ml,,,,0.72,ak,ak0021fk3x0r,2019-02-12T16:27:52.709Z,"55 km NW of Ninilchik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
