time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-03-31T23:46:03.100Z,18.6819,-64.474,35,3.1,Md,5,345.6,0.8525012,0.25,pr,pr17090013,2017-06-16T23:08:06.040Z,"51 km NE of Cruz Bay, U.S. Virgin Islands",earthquake,5,11.1,0,4,reviewed,pr,pr
2017-03-31T23:43:48.610Z,-3.4067,139.7239,35,4.2,mb,,231,7.479,0.99,us,us10008f8h,2017-06-16T23:08:06.040Z,"135 km SW of Abepura, Indonesia",earthquake,14.1,2,0.152,12,reviewed,us,us
2017-03-31T22:56:34.320Z,61.5722,-149.9625,44.2,3.1,ml,,,,0.47,ak,ak017457sui0,2019-06-18T18:28:51.982Z,"5 km N of Big Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-31T22:48:46.600Z,36.874,-121.6093333,6.57,2.94,md,72,32,0.02144,0.1,nc,nc72783156,2017-04-02T22:56:30.846Z,"3 km ESE of Aromas, California",earthquake,0.13,0.24,0.137,108,reviewed,nc,nc
2017-03-31T22:29:28.650Z,36.5656,70.0559,229.25,4,mb,,66,0.697,1,us,us10008dri,2017-06-16T23:08:05.040Z,"17 km E of Farkh?r, Afghanistan",earthquake,4.5,6.6,0.156,11,reviewed,us,us
2017-03-31T22:26:47.900Z,18.1261,-68.0528,24,2.8,Md,3,349.2,0.90370518,0.07,pr,pr17090012,2017-04-01T00:20:55.944Z,"62 km SE of Punta Cana, Dominican Republic",earthquake,4.7,9.7,0,1,reviewed,pr,pr
2017-03-31T22:16:11.920Z,43.577,-105.3394,0,3.4,ml,,76,1.088,0.61,us,us10008dnv,2017-06-16T23:08:05.040Z,"22 km SSE of Wright, Wyoming",mining explosion,4.2,1.3,0.048,86,reviewed,us,us
2017-03-31T21:55:18.060Z,-3.391,145.5637,25.01,4.7,mb,,68,2.243,1,us,us10008dnt,2017-06-16T23:08:05.040Z,"182 km ENE of Angoram, Papua New Guinea",earthquake,9.9,6.8,0.112,24,reviewed,us,us
2017-03-31T21:38:58.635Z,59.5947,-152.6617,77.2,2.1,ml,,,,0.42,ak,ak0174573lvr,2019-06-18T18:28:50.594Z,"49 km WNW of Nanwalek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-31T21:17:34.270Z,-6.3562,147.7462,35,4.1,mb,,107,3.084,0.43,us,us10008f8g,2017-06-16T23:08:05.040Z,"24 km NNW of Finschhafen, Papua New Guinea",earthquake,12.2,2,0.158,11,reviewed,us,us
2017-03-31T21:13:56.680Z,49.295,-120.6271667,-1.5,2.04,ml,10,259,0.82,0.6,uw,uw61250477,2017-03-31T21:32:16.060Z,"20 km SSW of Princeton, Canada",explosion,2.95,31.61,0.217,7,reviewed,uw,uw
2017-03-31T20:45:52.930Z,-6.0344,130.7588,135.56,4.2,mb,,93,2.008,1.1,us,us10008dnc,2017-06-16T23:08:05.040Z,"225 km WSW of Tual, Indonesia",earthquake,7.4,9.1,0.112,23,reviewed,us,us
2017-03-31T20:38:41.070Z,52.5822,-32.0762,10,4.6,mb,,59,11.255,1.02,us,us10008dnb,2017-06-16T23:08:05.040Z,"Reykjanes Ridge",earthquake,3.3,1.9,0.056,96,reviewed,us,us
2017-03-31T20:29:29.870Z,53.4456,-167.5493,10.7,2.4,ml,,,,0.61,ak,ak017456g6m3,2019-06-18T18:28:45.984Z,"82 km SW of Unalaska, Alaska",earthquake,,0.3,,,reviewed,ak,ak
