time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2009-01-31T23:58:34.220Z,57.029,-139.61,11.8,2.8,ml,12,218.3,,,us,usp000gtb6,2019-02-13T11:05:40.037Z,"227 km WSW of Pelican, Alaska",earthquake,,,,,reviewed,aeic,aeic
2009-01-31T23:54:11.540Z,54.97,-161.496,62.1,3.1,ml,14,194.4,,,us,usp000gtb5,2019-02-13T11:05:30.593Z,"53 km E of King Cove, Alaska",earthquake,,,,,reviewed,aeic,aeic
2009-01-31T23:39:55.140Z,19.573,-66.263,25.2,3.1,md,4,308.1,,,us,usp000gtb4,2014-11-07T01:38:16.600Z,"122 km N of Brenas, Puerto Rico",earthquake,,,,,reviewed,rspr,rspr
2009-01-31T23:30:34.870Z,18.796,-66.405,8,2.9,md,12,223.5,,,us,usp000gtb3,2014-11-07T01:38:16.598Z,"37 km N of Brenas, Puerto Rico",earthquake,,,,,reviewed,rspr,rspr
2009-01-31T23:21:11.950Z,52.892,160.074,49.9,4.5,mb,69,119.4,,0.95,us,usp000gtb2,2014-11-07T01:38:16.592Z,"97 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,,6.8,,29,reviewed,us,us
2009-01-31T23:08:54.530Z,-8.782,160.369,59.6,4.6,mb,42,105.9,,0.8,us,usp000gtb1,2014-11-07T01:38:16.589Z,"36 km W of Auki, Solomon Islands",earthquake,,10.2,,7,reviewed,us,us
2009-01-31T22:24:23.830Z,53.525,159.754,73.2,4.6,mb,61,114.8,,0.78,us,usp000gtb0,2014-11-07T01:38:16.583Z,"90 km NE of Petropavlovsk-Kamchatsky, Russia",earthquake,,5.4,,18,reviewed,us,us
2009-01-31T21:51:52.180Z,36.719,141.148,34,5.7,mwb,352,31.6,,0.78,us,usp000gtaz,2022-05-02T20:29:20.245Z,"36 km ESE of Kitaibaraki, Japan",earthquake,,,,,reviewed,us,us
2009-01-31T21:09:22.590Z,35.4135,-117.7858333,7.42,4.39,ml,56,35,0.1073,0.19,ci,ci14418600,2020-05-02T02:02:47.434Z,"14km WNW of Johannesburg, CA",earthquake,0.23,1.3,0.167,388,reviewed,ci,ci
2009-01-31T20:50:10.480Z,32.1088333,-115.5695,5.796,2.13,ml,11,295,0.555,0.18,ci,ci14418596,2016-03-09T13:18:20.985Z,"40km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.75,31.61,0.128,7,reviewed,ci,ci
2009-01-31T20:32:09.439Z,61.4251,-148.3543,5.3,2,ml,,,,0.87,ak,ak0091flrb1r,2019-02-13T11:05:28.271Z,"30 km E of Knik River, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2009-01-31T19:36:32.099Z,53.0908,-166.9841,24.8,2.1,ml,,,,0.42,ak,ak0091fl6s21,2019-02-13T11:05:37.794Z,"92 km SSW of Unalaska, Alaska",earthquake,,25.4,,,reviewed,ak,ak
2009-01-31T19:10:35.393Z,53.0473,-166.9633,26,2,ml,,,,0.44,ak,ak0091fl17oz,2019-02-13T11:05:37.395Z,"96 km SSW of Unalaska, Alaska",earthquake,,14.9,,,reviewed,ak,ak
2009-01-31T18:58:40.470Z,19.2481667,-155.1391667,40.963,2.04,ml,33,200,0.03869,0.1,hv,hv5694483,2020-03-31T20:15:31.260Z,"23 km SSE of Volcano, Hawaii",earthquake,0.91,1.28,0.2,4,reviewed,hv,hv
2009-01-31T18:34:26.194Z,60.3669,-148.0216,6.2,2,ml,,,,1,ak,ak0091fkkwkb,2019-02-13T11:05:27.044Z,"33 km N of Chenega, Alaska",earthquake,,22.7,,,reviewed,ak,ak
2009-01-31T18:31:20.000Z,18.795,-64.965,59.9,2.5,md,4,260.1,,,us,usp000gtax,2014-11-07T01:38:16.538Z,"50 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,,,,,reviewed,rspr,rspr
2009-01-31T17:36:40.290Z,32.459,105.313,11,4.4,mb,56,51.6,,0.73,us,usp000gtaw,2014-11-07T01:38:16.534Z,"Sichuan-Gansu border region, China",earthquake,,13.7,,26,reviewed,us,us
2009-01-31T16:53:44.320Z,-36.935,177.166,12,4.5,ml,16,185.4,,,us,usp000gtav,2014-11-07T01:38:16.532Z,"112 km NE of Maketu, New Zealand",earthquake,,,,,reviewed,wel,wel
2009-01-31T16:29:36.860Z,-19.41,-69.065,102.3,5.5,mwc,239,54.7,,0.88,us,usp000gtau,2022-05-02T20:00:37.310Z,"144 km NE of Iquique, Chile",earthquake,,,,,reviewed,us,gcmt
2009-01-31T15:46:48.770Z,7.581,93.922,46.4,4.4,mb,34,149.8,,0.75,us,usp000gtat,2014-11-07T01:38:16.499Z,"242 km NW of Sabang, Indonesia",earthquake,,15.5,,4,reviewed,us,us
2009-01-31T15:46:26.207Z,59.5523,-152.8281,80.2,2.4,ml,,,,0.44,ak,ak0091fiv6cc,2019-02-13T11:05:25.780Z,"55 km WNW of Nanwalek, Alaska",earthquake,,11.2,,,reviewed,ak,ak
2009-01-31T15:14:38.560Z,18.773,-65.062,14.1,2.9,md,7,253.3,,,us,usp000gtas,2014-11-07T01:38:16.498Z,"49 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,,,,,reviewed,rspr,rspr
2009-01-31T14:40:14.900Z,-22.88,-70.271,54.7,5.1,mb,168,89.2,,,us,usp000gtar,2022-05-02T20:00:36.122Z,"86 km N of Antofagasta, Chile",earthquake,,,,62,reviewed,guc,us
2009-01-31T14:16:52.220Z,42.331,-111.1763333,5.97,2.21,ml,16,92,0.3231,0.24,uu,uu50378325,2018-08-28T23:57:42.580Z,"10 km E of Montpelier, Idaho",earthquake,0.74,13.71,,3,reviewed,uu,uu
2009-01-31T14:11:54.230Z,18.047,-65.518,21.3,2.6,md,7,142.7,,,us,usp000gtaq,2014-11-07T01:38:16.483Z,"7 km SW of Esperanza, Puerto Rico",earthquake,,,,,reviewed,rspr,rspr
2009-01-31T13:56:26.050Z,15.703,95.96,10,4.5,mb,32,175.2,,1.1,us,usp000gtap,2014-11-07T01:38:16.480Z,"71 km SSE of Pyapon, Myanmar",earthquake,,,,5,reviewed,us,us
2009-01-31T13:49:16.390Z,42.3293333,-111.1953333,2.02,2.23,ml,19,71,0.332,0.28,uu,uu50378315,2018-08-28T23:57:41.170Z,"8 km E of Montpelier, Idaho",earthquake,0.54,5.48,,5,reviewed,uu,uu
2009-01-31T13:45:36.210Z,34.818,-116.4193333,6.27,2.36,ml,35,66,0.07031,0.22,ci,ci14418540,2016-03-08T22:52:09.942Z,"26km WNW of Ludlow, CA",earthquake,0.23,0.89,0.198,148,reviewed,ci,ci
2009-01-31T13:43:37.730Z,42.3388333,-111.1813333,6.73,3.11,ml,24,50,0.3313,0.26,uu,uu50378310,2018-08-28T23:57:40.390Z,"9 km E of Montpelier, Idaho",earthquake,0.46,3.86,,10,reviewed,uu,uu
2009-01-31T13:24:57.900Z,17.66,-101.939,4.5,5.1,mwc,108,99.4,,,us,usp000gtam,2022-05-02T21:09:07.911Z,"30 km SW of Lagunillas, Mexico",earthquake,,,,,reviewed,unm,gcmt
2009-01-31T13:21:58.690Z,19.469,-66.22,14.3,2.9,md,2,305,,,us,usp000gtak,2014-11-07T01:38:16.465Z,"111 km N of Brenas, Puerto Rico",earthquake,,,,,reviewed,rspr,rspr
2009-01-31T12:25:02.065Z,61.4077,-152.2809,131.3,2.2,ml,,,,0.84,ak,ak0091fgybmm,2019-02-13T11:05:24.896Z,"70 km WNW of Beluga, Alaska",earthquake,,10.8,,,reviewed,ak,ak
2009-01-31T12:19:03.230Z,-55.628,-26.474,35,4.6,mb,11,71.8,,0.45,us,usp000gtaj,2014-11-07T01:38:16.463Z,"South Sandwich Islands region",earthquake,,,,5,reviewed,us,us
2009-01-31T12:16:36.760Z,-8.916,109.643,35,4.4,mb,16,168.8,,0.82,us,usp000gtah,2014-11-07T01:38:16.462Z,"127 km SSW of Srandakan, Indonesia",earthquake,,,,5,reviewed,us,us
2009-01-31T11:55:21.000Z,-30.215,117.798,0,4.3,mb,17,89.2,,,us,usp000gtag,2014-11-07T01:38:16.459Z,"147 km NNW of Merredin, Australia",earthquake,,,,1,reviewed,aust,us
2009-01-31T11:43:46.658Z,59.343,-137.4057,5,2.1,ml,,,,0.83,ak,ak0091fggucp,2019-02-13T11:06:28.017Z,"77 km WSW of Mosquito Lake, Alaska",earthquake,,0,,,reviewed,ak,ak
2009-01-31T10:42:34.780Z,6.647,-73.151,167.7,4.4,mb,36,53.6,,1.04,us,usp000gtaf,2014-11-07T01:38:16.456Z,"3 km SE of Villanueva, Colombia",earthquake,,,,13,reviewed,us,us
2009-01-31T10:38:18.850Z,31.398,70.054,10,4.2,mb,17,146.7,,0.89,us,usp000gtae,2014-11-07T01:38:16.454Z,"57 km E of Zhob, Pakistan",earthquake,,,,2,reviewed,us,us
2009-01-31T10:09:51.760Z,37.53,-118.8238333,5.465,2.4,md,46,60,0.06036,0.06,nc,nc40231075,2017-01-19T21:28:09.790Z,"10 km WSW of Aspen Springs, California",earthquake,0.23,0.58,0.222,48,reviewed,nc,nc
2009-01-31T10:07:14.810Z,54.41,-161.451,14.7,3.2,ml,9,242.7,,,us,usp000gtad,2019-02-13T11:05:23.207Z,"Alaska Peninsula",earthquake,,,,,reviewed,aeic,aeic
2009-01-31T10:06:59.750Z,37.5298333,-118.8225,5.425,3.19,md,48,60,0.06036,0.06,nc,nc40231074,2017-01-19T21:28:01.260Z,"10 km WSW of Aspen Springs, California",earthquake,0.21,0.51,0.124,73,reviewed,nc,nc
2009-01-31T10:01:34.730Z,53.965,-163.192,13.5,3,ml,20,219.6,,,us,usp000gtac,2019-02-13T11:05:22.751Z,"99 km S of False Pass, Alaska",earthquake,,,,,reviewed,aeic,aeic
2009-01-31T09:45:42.696Z,51.7567,-173.8242,1.3,2,ml,,,,0.96,ak,ak0091ffae9p,2019-02-13T11:05:35.352Z,"55 km SSE of Atka, Alaska",earthquake,,62.1,,,reviewed,ak,ak
2009-01-31T09:00:09.070Z,-6.187,130.254,149.8,4.5,mb,44,76.7,,0.88,us,usp000gtab,2014-11-07T01:38:16.445Z,"283 km WSW of Tual, Indonesia",earthquake,,15.2,,17,reviewed,us,us
