time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-03-31T23:59:53.360Z,39.8661,73.8415,71.86,4.1,mb,,146,1.605,0.88,us,usc000ny85,2014-05-29T23:32:11.000Z,"110 km SSE of Uzgen, Kyrgyzstan",earthquake,,11.8,0.261,4,reviewed,us,us
2014-03-31T23:59:47.800Z,35.887,-97.2621,5,3,ml,,53,,0.74,us,usc000ny7y,2014-05-29T23:32:11.000Z,"5 km NNW of Meridian, Oklahoma",earthquake,,1.9,,,reviewed,tul,tul
2014-03-31T23:58:04.250Z,-19.8769,-70.6147,23.98,4.1,mwr,,113,0.54,1.12,us,usc000ny83,2014-05-29T23:32:12.000Z,"61 km NW of Iquique, Chile",earthquake,,5,0.048,41,reviewed,us,us
2014-03-31T23:45:08.500Z,35.8882,-97.2674,5,2.9,ml,,,,0.64,us,usc000ny72,2014-05-29T23:32:11.000Z,"5 km NNW of Meridian, Oklahoma",earthquake,,2,,,reviewed,tul,tul
2014-03-31T23:41:13.400Z,35.8898,-97.2744,4.97,2.5,ml,,,,0.41,us,usb000pmzt,2014-05-29T23:32:11.000Z,"5 km NNW of Meridian, Oklahoma",earthquake,,2,,,reviewed,tul,tul
2014-03-31T22:36:21.910Z,40.6831,142.7934,66.43,4.1,mb,,184,1.358,0.37,us,usb000pmjg,2014-05-29T23:32:11.000Z,"111 km E of Hachinohe, Japan",earthquake,,8.8,0.262,5,reviewed,us,us
2014-03-31T22:35:23.500Z,36.0983,-97.0446,4.635,2.6,ml,,89,,0.81,us,usc000ny6b,2014-05-29T23:32:11.000Z,"2 km SSE of Stillwater, Oklahoma",earthquake,,6.3,,,reviewed,tul,tul
2014-03-31T22:17:54.101Z,62.0114,-151.1173,67.7,2.4,ml,,,,0.53,ak,ak014457kj3m,2019-05-20T23:42:08.242Z,"14 km E of Skwentna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2014-03-31T21:43:39.500Z,36.1002,-97.0512,5,2.6,ml,,53,,0.9,us,usc000ny2h,2015-01-30T20:08:57.973Z,"1 km SSE of Stillwater, Oklahoma",earthquake,,2,,,reviewed,tul,tul
2014-03-31T21:38:00.200Z,36.6687,140.1594,72.02,4.1,mb,,94,1.574,1.46,us,usb000pmje,2014-05-29T23:32:11.000Z,"2 km NNE of Karasuyama, Japan",earthquake,,9.4,0.234,7,reviewed,us,us
