time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2003-07-31T23:56:44.580Z,-8.92,157.405,33,4.6,mb,22,159.1,,0.89,us,usp000c3tp,2014-11-07T01:19:19.799Z,"109 km SE of Gizo, Solomon Islands",earthquake,,,,7,reviewed,us,us
2003-07-31T23:42:43.550Z,-3.92,138.685,33,4.3,mb,13,150.3,,1.09,us,usp000c3tk,2014-11-07T01:19:19.794Z,"Papua, Indonesia",earthquake,,,,2,reviewed,us,us
2003-07-31T23:25:09.100Z,44.805,79.932,10,4.4,mb,36,85.6,,1.12,us,usp000c3th,2014-11-07T01:19:19.789Z,"67 km S of Sarkand, Kazakhstan",earthquake,,,,16,reviewed,us,us
2003-07-31T22:51:11.400Z,-33.038,-68.933,7,3.6,ml,12,207.5,,,us,usp000c3tf,2014-11-07T01:19:19.786Z,"19 km SSW of Mendoza, Argentina",earthquake,,,,,reviewed,guc,guc
2003-07-31T22:28:33.600Z,36.58,26.43,5,3.4,md,8,70.6,,,us,usp000c3te,2014-11-07T01:19:19.785Z,"7 km ENE of Astypálaia, Greece",earthquake,,,,,reviewed,ath,ath
2003-07-31T22:08:52.910Z,54.144,160.694,86,4.7,mb,114,116.6,,0.95,us,usp000c3td,2014-11-07T01:19:19.775Z,"147 km ESE of Mil’kovo, Russia",earthquake,,8.4,,60,reviewed,us,us
2003-07-31T21:47:39.171Z,53.3805,-166.4677,47.4,2.2,ml,,,,0.34,ak,ak0039qypu2l,2019-02-12T22:36:42.718Z,"55 km S of Unalaska, Alaska",earthquake,,7.1,,,reviewed,ak,ak
2003-07-31T21:45:48.300Z,46.7418333,-122.7746667,0.198,3.1,md,5,122,0.08714,0.04,uw,uw10603868,2016-07-23T01:44:42.180Z,"9 km SE of Bucoda, Washington",explosion,0.297,0.47,0.01,4,reviewed,uw,uw
2003-07-31T21:22:15.740Z,-8.026,119.666,200,4.5,mb,11,148.2,,0.89,us,usp000c3tc,2014-11-07T01:19:19.774Z,"57 km NNW of Labuan Bajo, Indonesia",earthquake,,,,3,reviewed,us,us
2003-07-31T21:08:12.647Z,63.2251,-145.0451,13.2,2.2,ml,,,,0.47,ak,ak0039qyhf3k,2019-02-12T22:36:42.319Z,"32 km ENE of Paxson, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2003-07-31T20:44:11.131Z,62.6261,-151.4752,6.7,2.7,ml,,,,0.51,ak,ak0039qy3p5l,2019-02-12T22:36:41.992Z,"39 km WNW of Petersville, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2003-07-31T20:29:55.940Z,34.3536667,-118.6958333,14.149,2.16,ml,28,46,0.0681,0.25,ci,ci9934929,2016-04-01T21:05:44.456Z,"10km NNE of Simi Valley, CA",earthquake,0.52,0.75,0.204,70,reviewed,ci,ci
