time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-03-31T23:36:39.690Z,38.8121667,-122.7956667,2.95,2.51,md,48,39,0.004505,0.06,nc,nc21354984,2017-01-07T08:36:27.220Z,"6 km W of Cobb, California",earthquake,0.17,0.25,0.12,25,automatic,nc,nc
2004-03-31T23:06:01.600Z,45.485,26.549,114,3.6,md,4,110.5,,,us,usp000crd3,2014-11-07T01:21:49.126Z,"2 km W of Lop?tari, Romania",earthquake,,,,,reviewed,buc,buc
2004-03-31T23:03:51.430Z,46.7348333,-122.7786667,3.207,2.8,md,4,147,0.08323,0.16,uw,uw10605578,2016-07-23T02:02:34.110Z,"9 km SE of Bucoda, Washington",explosion,1.278,,0.03,3,reviewed,uw,uw
2004-03-31T23:01:01.160Z,51.385,-176.365,23,2.5,ml,12,280.8,,,us,usp000crd2,2019-02-13T00:43:59.359Z,"57 km SSE of Adak, Alaska",earthquake,,,,,reviewed,aeic,aeic
2004-03-31T22:51:19.010Z,19.853,-155.3703333,31.263,2.43,ml,32,94,,0.11,hv,hv5361551,2020-03-31T21:08:53.430Z,"20 km SW of Laup?hoehoe, Hawaii",earthquake,0.7,1.33,0.24,8,reviewed,hv,hv
2004-03-31T22:40:23.410Z,44.9713333,-121.2891667,4.465,2.1,md,5,134,0.2131,0.16,uw,uw10605558,2016-07-23T02:02:33.350Z,"16 km SSE of Pine Grove, Oregon",explosion,1.221,4.05,0.06,2,reviewed,uw,uw
2004-03-31T22:29:36.870Z,18.588,-66.878,120.5,4.4,mb,20,124.9,,,us,usp000crcz,2014-11-07T01:21:49.119Z,"12 km NNW of Camuy, Puerto Rico",earthquake,,,,3,reviewed,rspr,us
2004-03-31T22:06:08.170Z,35.7016667,-121.0561667,8.014,2.24,md,48,59,0.06306,0.07,nc,nc21354966,2017-01-07T08:36:04.080Z,"10 km SW of Oak Shores, California",earthquake,0.16,0.44,0.08,33,reviewed,nc,nc
2004-03-31T22:03:23.200Z,36.6,29.68,28,3.1,md,4,252.4,,,us,usp000crcy,2014-11-07T01:21:49.118Z,"26 km SW of Elmal?, Turkey",earthquake,,,,,reviewed,ath,ath
2004-03-31T21:35:53.642Z,60,-153.5202,163.9,2.1,ml,,,,0.7,ak,ak00446umauc,2019-02-13T00:43:53.043Z,"40 km NE of Pedro Bay, Alaska",earthquake,,5.4,,,reviewed,ak,ak
2004-03-31T21:28:36.470Z,34.8598333,-120.2331667,-0.925,2.73,ml,24,89,0.1299,0.28,ci,ci14042504,2016-04-02T16:30:17.886Z,"14km NNE of Los Alamos, CA",earthquake,0.47,1.1,0.233,31,reviewed,ci,ci
2004-03-31T21:19:15.700Z,35.6005,-120.8646667,6.681,2.47,md,54,46,0.04054,0.08,nc,nc21354949,2017-01-07T08:35:39.210Z,"14 km S of Lake Nacimiento, California",earthquake,0.15,0.42,0.08,54,reviewed,nc,nc
2004-03-31T20:54:17.100Z,38.7938333,-122.7791667,0.446,2.79,md,57,33,0.007207,0.06,nc,nc21354944,2017-01-07T08:35:23.280Z,"5 km WSW of Cobb, California",earthquake,0.1,0.16,0.13,40,reviewed,nc,nc
2004-03-31T20:11:18.900Z,-33.894,-71.237,67.2,3.9,md,18,79.5,,,us,usp000crct,2014-11-07T01:21:49.110Z,"22 km S of Melipilla, Chile",earthquake,,,,,reviewed,guc,guc
