time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2000-04-30T22:59:27.600Z,38.81,21.9,5,3,md,,,,,us,usp0009s52,2014-11-07T01:09:58.072Z,"14 km SE of Karpenísi, Greece",earthquake,,,,,reviewed,ath,ath
2000-04-30T22:32:01.380Z,36.637,70.92,214.2,3,mb,,,,0.39,us,usp0009s51,2014-11-07T01:09:58.071Z,"26 km SSE of Jurm, Afghanistan",earthquake,,19.2,,1,reviewed,us,us
2000-04-30T21:24:22.400Z,36.57,25.63,9,3.6,md,,,,,us,usp0009s50,2014-11-07T01:09:58.069Z,"24 km NE of Firá, Greece",earthquake,,,,,reviewed,ath,ath
2000-04-30T21:22:23.540Z,-4.173,146.372,33,4.3,mb,,,,0.79,us,usp0009s4z,2014-11-07T01:09:58.068Z,"132 km NNE of Madang, Papua New Guinea",earthquake,,,,2,reviewed,us,us
2000-04-30T21:08:35.850Z,-3.986,146.556,10,5.9,mwc,,,,1.28,us,usp0009s4y,2022-04-29T18:37:49.147Z,"161 km NNE of Madang, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2000-04-30T20:52:57.230Z,39.881,142.472,36.8,4.4,mb,,,,1.31,us,usp0009s4x,2014-11-07T01:09:58.046Z,"52 km ENE of Miyako, Japan",earthquake,,10.3,,14,reviewed,us,us
2000-04-30T20:34:31.510Z,34.784,-116.275,1.968,2.09,mc,0,174.9,0.1433,0.118,ci,ci9149029,2016-02-17T09:38:18.776Z,"13km WNW of Ludlow, California",earthquake,,1.472,,18,reviewed,ci,ci
2000-04-30T20:19:24.300Z,36.62,25.64,6,3.6,md,,,,,us,usp0009s4v,2014-11-07T01:09:58.043Z,"28 km NE of Firá, Greece",earthquake,,,,,reviewed,ath,ath
2000-04-30T19:44:12.200Z,41.789,142.219,78.8,4.2,mb,,,,0.95,us,usp0009s4u,2014-11-07T01:09:58.041Z,"61 km SSW of Shizunai-furukawach?, Japan",earthquake,,,,9,reviewed,us,us
2000-04-30T19:17:17.120Z,35.029,-117.685,-0.955,2.09,mc,0,68.8,0.09759,0.197,ci,ci9149027,2016-02-17T00:02:52.231Z,"5km NW of Boron, California",quarry blast,,,,28,reviewed,ci,ci
