time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2000-10-31T23:57:39.800Z,17.249,-101.05,20,3.8,md,6,,,,us,usp000a2t3,2014-11-07T01:11:20.627Z,"8 km S of Papanoa, Mexico",earthquake,,,,,reviewed,unm,unm
2000-10-31T23:29:45.890Z,38.305,-3.141,0,2.2,mblg,17,,,,us,usp000a2t2,2014-11-07T01:11:20.624Z,"5 km SW of Montizón, Spain",earthquake,,,,,reviewed,mdd,mdd
2000-10-31T22:33:06.710Z,46.7643333,-122.8295,6.942,3,md,13,91,0.1285,0.12,uw,uw10512963,2016-07-23T00:17:38.440Z,"4 km SE of Bucoda, Washington",explosion,0.634,1.32,0.06,3,reviewed,uw,uw
2000-10-31T21:56:39.688Z,36.4565,-114.3067,0,2.7,ml,4,240.24,0.916,0.0248,nn,nn00018792,2018-04-24T22:34:16.609Z,"20 km SE of Moapa Valley, Nevada",earthquake,,0,,,reviewed,nn,nn
2000-10-31T21:32:32.396Z,60.4226,-152.881,127.5,3.3,ml,,,,0.77,ak,ak000e0rlvqf,2020-02-20T20:27:51.176Z,"78 km WNW of Ninilchik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2000-10-31T20:56:53.900Z,37.024,-3.703,0,2,mblg,7,,,,us,usp000a2t0,2014-11-07T01:11:20.621Z,"6 km SE of Escúzar, Spain",earthquake,,,,,reviewed,mdd,mdd
2000-10-31T20:47:44.770Z,-15.532,-175.652,308,4.5,mb,64,,,0.86,us,usp000a2sz,2014-11-07T01:11:20.614Z,"204 km WNW of Hihifo, Tonga",earthquake,,25.6,,11,reviewed,us,us
2000-10-31T20:38:56.550Z,47.052,9.432,10,2.2,ml,8,,,1.24,us,usp000a2sy,2014-11-07T01:11:20.613Z,"0 km WNW of Sargans, Switzerland",earthquake,,,,,reviewed,us,vie
2000-10-31T20:08:59.240Z,38.2135,-119.1303333,-0.187,2.04,md,25,98,0.1477,0.13,nc,nc21132055,2018-04-24T22:34:16.459Z,"10 km ESE of Bridgeport, California",earthquake,0.57,7.59,0.17,21,reviewed,nc,nc
2000-10-31T19:10:24.650Z,46.696,10.376,10,2.6,ml,18,,,0.78,us,usp000a2sv,2014-11-07T01:11:20.604Z,"8 km NW of Tubre, Italy",earthquake,,,,,reviewed,us,ldg
2000-10-31T19:01:46.970Z,-14.399,166.36,33,4.3,mb,12,,,1.04,us,usp000a2su,2014-11-07T01:11:20.600Z,"104 km NW of Port-Olry, Vanuatu",earthquake,,,,4,reviewed,us,us
2000-10-31T18:47:49.320Z,-18.486,-172.652,33,4.6,mb,10,,,1.18,us,usp000a2st,2014-11-07T01:11:20.333Z,"141 km E of Neiafu, Tonga",earthquake,,,,1,reviewed,us,us
2000-10-31T18:43:20.920Z,-17.867,-175.312,33,6.2,mwc,258,,,0.99,us,usp000a2ss,2022-04-29T18:56:20.597Z,"165 km WNW of Neiafu, Tonga",earthquake,,,,,reviewed,us,hrv
2000-10-31T18:31:44.200Z,-32.643,-71.577,7.6,3.5,md,7,,,,us,usp000a2sr,2014-11-07T01:11:20.303Z,"37 km WNW of Hacienda La Calera, Chile",earthquake,,,,,reviewed,guc,guc
2000-10-31T18:17:14.840Z,36.6503333,-121.2715,6.245,2.59,md,60,61,0.01712,0.04,nc,nc30222326,2016-12-31T21:18:12.660Z,"16 km SSE of Tres Pinos, California",earthquake,0.09,0.29,0.14,77,reviewed,nc,nc
2000-10-31T18:09:36.260Z,-17.964,-175.259,33,5.7,mwc,132,,,0.9,us,usp000a2sq,2022-04-29T18:56:19.175Z,"154 km WNW of Neiafu, Tonga",earthquake,,,,,reviewed,us,hrv
2000-10-31T17:57:02.120Z,-30.55,-177.775,33,4.3,mb,10,,,1.23,us,usp000a2sp,2014-11-07T01:11:20.287Z,"Kermadec Islands, New Zealand",earthquake,,,,2,reviewed,us,us
2000-10-31T17:22:50.620Z,-5.231,153.816,145.4,4.4,mb,11,,,0.66,us,usp000a2sm,2014-11-07T01:11:20.284Z,"197 km ESE of Kokopo, Papua New Guinea",earthquake,,24,,1,reviewed,us,us
2000-10-31T17:16:25.690Z,36.954,-3.764,0,2.1,mblg,6,,,,us,usp000a2sk,2014-11-07T01:11:20.283Z,"5 km E of Jayena, Spain",earthquake,,,,,reviewed,mdd,mdd
2000-10-31T17:00:41.580Z,-4.958,154.208,78.6,4.3,mb,18,,,1.28,us,usp000a2sj,2014-11-07T01:11:20.280Z,"205 km NW of Arawa, Papua New Guinea",earthquake,,,,5,reviewed,us,us
2000-10-31T15:49:37.950Z,46.676,15.192,10,2.3,ml,8,,,0.91,us,usp000a2sh,2014-11-07T01:11:20.278Z,"2 km WSW of Aibl, Austria",earthquake,,,,,reviewed,us,vie
2000-10-31T15:47:53.224Z,61.6107,-150.3799,45.4,2,ml,,,,0.58,ak,ak000e0o4jga,2020-02-20T20:27:51.655Z,"10 km NE of Susitna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2000-10-31T15:27:13.440Z,-19.994,-178.202,600,4.1,mb,10,,,0.6,us,usp000a2sg,2014-11-07T01:11:20.277Z,"Fiji region",earthquake,,,,2,reviewed,us,us
2000-10-31T15:24:25.737Z,59.8255,-151.0736,59.7,2,ml,,,,0.56,ak,ak000e0nzjv1,2020-02-20T20:27:52.030Z,"7 km WSW of Fox River, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2000-10-31T13:59:33.030Z,37.451,69.498,33,4.8,mb,55,,,1.16,us,usp000a2se,2014-11-07T01:11:20.271Z,"9 km ESE of Farkhor, Tajikistan",earthquake,,,,19,reviewed,us,us
2000-10-31T11:33:11.510Z,10.066,-79.44,66.2,4.3,mb,33,,,0.75,us,usp000a2s8,2014-11-07T01:11:20.261Z,"53 km N of Viento Frío, Panama",earthquake,,,,2,reviewed,us,us
2000-10-31T11:27:31.350Z,37.435,69.425,33,4.1,mb,12,,,0.61,us,usp000a2s7,2014-11-07T01:11:20.259Z,"6 km SSE of Farkhor, Tajikistan",earthquake,,,,4,reviewed,us,us
2000-10-31T10:41:10.270Z,45.986,15.06,10,2,ml,7,,,0.25,us,usp000a2s6,2014-11-07T01:11:20.257Z,"2 km WNW of Šentrupert, Slovenia",earthquake,,,,,reviewed,us,vie
2000-10-31T10:19:59.360Z,51.521,-175.949,33,4.3,mb,37,,,1.06,us,usp000a2s5,2014-11-07T01:11:20.253Z,"61 km SE of Adak, Alaska",earthquake,,,,11,reviewed,us,us
2000-10-31T10:05:48.880Z,-54.033,8.397,10,4.9,mb,10,,,0.55,us,usp000a2s4,2014-11-07T01:11:20.251Z,"Bouvet Island region",earthquake,,,,2,reviewed,us,us
2000-10-31T09:51:40.560Z,38.781,-122.7451667,4.661,2.34,md,46,35,0.02342,0.07,nc,nc21131983,2016-12-31T21:16:58.190Z,"4 km SSW of Cobb, California",earthquake,0.13,0.28,0.13,44,reviewed,nc,nc
2000-10-31T09:28:23.590Z,40.7956667,-124.1445,20.227,2.09,md,5,252,0.3234,0.03,nc,nc21131979,2016-12-31T21:16:51.285Z,"1 km WNW of Myrtletown, California",earthquake,4.55,0.75,0.04,2,reviewed,nc,nc
2000-10-31T07:34:24.430Z,0.326,126.318,33,4.6,mb,25,,,0.85,us,usp000a2s0,2014-11-07T01:11:20.244Z,"Molucca Sea",earthquake,,,,12,reviewed,us,us
2000-10-31T07:33:58.030Z,37.098,-2.75,10.4,2.1,mblg,6,,,,us,usp000a2rz,2014-11-07T01:11:20.242Z,"5 km SSE of Abla, Spain",earthquake,,,,,reviewed,mdd,mdd
2000-10-31T07:01:33.820Z,37.119,-4.216,5.3,2.5,mblg,11,,,,us,usp000a2ry,2014-11-07T01:11:20.240Z,"7 km SW of Loja, Spain",earthquake,,,,,reviewed,mdd,mdd
2000-10-31T06:28:38.110Z,38.702,-2.454,20.2,2,mblg,6,,,,us,usp000a2rx,2014-11-07T01:11:20.238Z,"5 km NE of Alcaraz, Spain",earthquake,,,,,reviewed,mdd,mdd
2000-10-31T06:27:35.960Z,38.697,-2.443,18.8,2.3,mblg,12,,,,us,usp000a2rw,2014-11-07T01:11:20.235Z,"5 km NE of Alcaraz, Spain",earthquake,,,,,reviewed,mdd,mdd
2000-10-31T05:59:44.140Z,34.5636667,-118.8875,18.213,2.08,ml,20,164,0.1445,0.27,ci,ci9167304,2016-04-02T04:39:42.147Z,"18km N of Fillmore, CA",earthquake,1,1.41,0.262,15,reviewed,ci,ci
2000-10-31T05:40:51.880Z,10.954,-61.901,38,2.9,md,4,,,,us,usp000a2ru,2014-11-07T01:11:20.231Z,"47 km NW of Petit Valley, Trinidad and Tobago",earthquake,,,,,reviewed,trn,trn
2000-10-31T05:28:50.590Z,-31.206,-68.37,113.6,3.9,md,16,,,0.97,us,usp000a2rs,2014-11-07T01:11:20.227Z,"27 km NNE of San Martín, Argentina",earthquake,,17.6,,,reviewed,us,guc
2000-10-31T05:26:13.800Z,-32.841,-70.127,102.3,3.4,md,8,,,,us,usp000a2rr,2014-11-07T01:11:20.225Z,"44 km E of Los Andes, Chile",earthquake,,,,,reviewed,guc,guc
2000-10-31T05:22:54.883Z,62.3971,-149.5717,31.8,2,ml,,,,0.79,ak,ak000e0i0umo,2020-02-20T20:27:52.597Z,"27 km ESE of Chase, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2000-10-31T05:21:03.480Z,32.704,92.197,33,4.9,mb,83,,,1.02,us,usp000a2rq,2022-04-29T18:56:17.339Z,"136 km N of Nagqu, China",earthquake,,,,34,reviewed,us,us
2000-10-31T05:07:38.620Z,18.552,-67.17,87.5,3.1,md,6,,,,us,usp000a2rp,2014-11-07T01:11:20.216Z,"10 km NW of San Antonio, Puerto Rico",earthquake,,,,,reviewed,rspr,rspr
2000-10-31T04:45:16.380Z,34.578,-116.5498333,5.269,2.13,ml,39,42,0.08997,0.18,ci,ci9167301,2016-04-02T00:23:04.625Z,"39km WSW of Ludlow, CA",earthquake,0.2,1.61,0.304,27,reviewed,ci,ci
2000-10-31T04:40:43.790Z,34.5065,-116.2791667,0.848,2.02,ml,27,89,0.1057,0.19,ci,ci9167300,2016-02-17T05:05:43.498Z,"26km SSW of Ludlow, California",earthquake,0.26,0.54,0.22,14,reviewed,ci,ci
2000-10-31T02:45:45.850Z,32.597,92.208,33,4.2,mb,12,,,0.89,us,usp000a2rn,2014-11-07T01:11:20.215Z,"125 km N of Nagqu, China",earthquake,,,,1,reviewed,us,us
2000-10-31T02:40:34.310Z,45.403,149.96,52.9,4.9,mb,104,,,0.88,us,usp000a2rm,2014-11-07T01:11:20.206Z,"164 km E of Kuril’sk, Russia",earthquake,,,,39,reviewed,us,us
2000-10-31T02:21:52.060Z,36.0585,-117.8635,-0.398,2,mc,18,109,0.05512,0.19,ci,ci9167296,2016-02-17T12:16:17.158Z,"8km E of Coso Junction, California",earthquake,0.37,0.73,,17,reviewed,ci,ci
2000-10-31T01:20:28.850Z,32.75,92.198,33,4.9,mb,64,,,1.19,us,usp000a2rk,2022-04-29T18:56:15.626Z,"141 km N of Nagqu, China",earthquake,,,,33,reviewed,us,us
2000-10-31T01:07:17.730Z,50.541,18.857,5,2.5,m,11,,,1.15,us,usp000a2rj,2014-11-07T01:11:20.197Z,"3 km SW of Kalety, Poland",earthquake,,,,,reviewed,us,war
2000-10-30T23:44:00.530Z,32.666,92.396,33,4.6,mb,29,,,1.35,us,usp000a2rh,2014-11-07T01:11:20.195Z,"135 km NNE of Nagqu, China",earthquake,,,,9,reviewed,us,us
2000-10-30T23:40:04.420Z,34.6273333,-116.2871667,4.929,2.1,mc,18,74,0.1249,0.17,ci,ci9167288,2016-02-16T09:38:58.684Z,"16km SW of Ludlow, California",earthquake,0.38,31.61,,18,reviewed,ci,ci
2000-10-30T23:37:19.070Z,34.9598333,-120.7258333,1.655,3.16,md,37,173,0.1162,0.08,nc,nc21131946,2016-12-31T21:16:12.840Z,"14 km W of Guadalupe, California",earthquake,0.27,1.09,0.09,71,reviewed,nc,nc
