time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2013-12-31T23:41:47.360Z,19.1673,120.0807,10.28,5.2,mb,,46,3.75,1.08,us,usc000lv53,2014-02-28T08:44:15.000Z,"92 km NW of Davila, Philippines",earthquake,,2.4,0.045,,reviewed,us,us
2013-12-31T23:15:12.700Z,17.5501,-67.6095,38,3.2,Md,14,248.4,0.65666847,0.4,pr,pr13365008,2014-02-28T08:44:15.000Z,"65 km SW of Pole Ojea, Puerto Rico",earthquake,2,6.4,0,11,reviewed,pr,pr
2013-12-31T22:30:36.630Z,51.526,-178.808,7.2,2.6,ml,,,,1.03,us,usc000lv3k,2019-05-16T00:58:20.631Z,"155 km WSW of Adak, Alaska",earthquake,,4.8,,,reviewed,ak,ak
2013-12-31T22:14:35.760Z,49.3995,-120.5028333,-0.54,2.27,md,12,205,0.5853,0.43,uw,uw60664211,2016-07-22T19:21:54.680Z,"6 km S of Princeton, Canada",explosion,2.1,31.61,0.112,10,reviewed,uw,uw
2013-12-31T21:49:47.280Z,38.984,-111.9453333,6.71,2.11,ml,26,33,0.1149,0.23,uu,uu60050562,2018-09-12T17:29:15.890Z,"6 km N of Aurora, Utah",earthquake,0.43,1.56,0.067,4,reviewed,uu,uu
2013-12-31T21:45:54.970Z,19.1828,120.1364,10,4.8,mb,,102,3.722,1.43,us,usc000lv1d,2014-02-28T08:44:15.000Z,"91 km NNW of Davila, Philippines",earthquake,,1.8,0.056,,reviewed,us,us
2013-12-31T21:37:16.660Z,35.5743333,-92.26,0.05,2.2,md,12,96,0.06573,0.16,nm,nm610147,2016-04-07T19:05:26.100Z,"2 km SE of Fairfield Bay, Arkansas",earthquake,0.6,1.9,0.056,4,reviewed,nm,nm
2013-12-31T21:32:01.650Z,19.1223,120.1797,10,5.2,mb,,31,3.771,1.48,us,usc000lv0r,2014-02-28T08:44:15.000Z,"83 km NNW of Davila, Philippines",earthquake,,1.7,0.05,,reviewed,us,us
2013-12-31T21:30:47.350Z,33.703,-116.7316667,17.318,2.13,ml,69,20,0.01671,0.19,ci,ci11408394,2016-03-11T13:01:12.615Z,"4km SSW of Idyllwild, CA",earthquake,0.28,0.45,0.162,107,reviewed,ci,ci
2013-12-31T21:29:49.680Z,37.3371667,-122.4278333,9.291,2.19,md,66,175,0.07027,0.09,nc,nc72133791,2017-02-02T05:54:38.110Z,"10 km NNW of Pescadero, California",earthquake,0.31,0.34,0.152,61,reviewed,nc,nc
2013-12-31T21:03:30.000Z,19.169,-67.6737,44,2.8,Md,4,280.8,0.9342479,0.21,pr,pr13365009,2014-02-28T08:44:15.000Z,"96 km NW of San Antonio, Puerto Rico",earthquake,4.5,14.2,0,3,reviewed,pr,pr
2013-12-31T20:42:52.420Z,23.6989,143.7362,23.99,4.7,mb,,107,3.661,1.03,us,usb000m2uj,2014-02-28T08:44:15.000Z,"Volcano Islands, Japan region",earthquake,,5.1,0.174,,reviewed,us,us
2013-12-31T20:23:34.680Z,0.5895,123.1397,135.14,4.3,mb,,163,1.661,1.02,us,usb000m2um,2014-02-28T08:44:15.000Z,"10 km NE of Gorontalo, Indonesia",earthquake,,9.5,0.168,,reviewed,us,us
2013-12-31T20:11:39.013Z,63.0337,-150.4399,100.8,2,ml,,,,0.38,ak,ak013grz4s8d,2019-05-16T00:58:18.312Z,"62 km NNE of Petersville, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2013-12-31T20:07:43.890Z,18.9341,120.3507,10.95,4.9,mb,,115,16.988,0.72,us,usb000m2ui,2014-02-28T08:44:15.000Z,"56 km NNW of Davila, Philippines",earthquake,,5.2,0.14,,reviewed,us,us
