time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2010-05-31T22:46:09.978Z,51.4667,-179.2894,61.6,2,ml,,,,0.37,ak,ak0106y3itl1,2018-07-12T19:32:53.471Z,"189 km WSW of Adak, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2010-05-31T22:37:59.330Z,-38.86,176.462,63.7,4.1,ml,71,41,,,us,usp000hdef,2014-11-07T01:41:34.432Z,"38 km ESE of Taupo, New Zealand",earthquake,,,,,reviewed,wel,wel
2010-05-31T22:35:39.890Z,38.9506667,-109.3545,14.01,2.87,ml,18,170,0.8006,0.12,uu,uu50409435,2018-08-29T01:04:10.910Z,"31 km E of Thompson Springs, Utah",earthquake,0.76,0.71,,3,reviewed,uu,uu
2010-05-31T22:22:52.120Z,32.1871667,-115.2696667,7.795,2.97,ml,17,247,0.2336,0.16,ci,ci14730156,2016-03-10T09:18:43.653Z,"10km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.89,1.4,0.094,16,reviewed,ci,ci
2010-05-31T22:20:18.890Z,17.47,-95.523,113.8,4.5,mb,93,48.7,,,us,usp000hded,2014-11-07T01:41:34.421Z,"10 km WNW of María Lombardo de Caso, Mexico",earthquake,,,,56,reviewed,unm,us
2010-05-31T22:15:50.830Z,38.8321667,-122.8103333,0.862,2.03,md,59,23,0.009009,0.06,nc,nc71407626,2017-01-22T11:34:17.390Z,"7 km W of Cobb, California",earthquake,0.12,0.17,0.174,33,reviewed,nc,nc
2010-05-31T21:58:19.170Z,32.524,-104.607,5,4,ml,16,83.8,,1.09,us,usp000hdec,2014-11-07T01:41:34.416Z,"33 km SSE of Hope, New Mexico",earthquake,,,,,reviewed,us,us
2010-05-31T21:46:14.190Z,-4.453,-102.006,10,4.6,mb,46,120,,0.9,us,usp000hdeb,2014-11-07T01:41:34.412Z,"central East Pacific Rise",earthquake,,,,35,reviewed,us,us
2010-05-31T21:36:08.962Z,56.4385,-152.7819,10.6,3.1,ml,,,,1.11,ak,ak0106y2v8qo,2018-07-06T20:45:27.252Z,"90 km SSE of Old Harbor, Alaska",earthquake,,7.3,,,reviewed,ak,ak
2010-05-31T21:31:42.140Z,15.49,146.149,100.9,4.7,mb,39,139.6,,0.97,us,usp000hde9,2014-11-07T01:41:34.405Z,"52 km NE of Saipan, Northern Mariana Islands",earthquake,,12.4,,12,reviewed,us,us
2010-05-31T20:19:02.540Z,38.756,-122.7203333,1.224,2.17,md,61,27,0.01712,0.08,nc,nc71407531,2017-01-22T11:33:27.130Z,"7 km S of Cobb, California",earthquake,0.11,0.16,0.187,49,reviewed,nc,nc
2010-05-31T20:01:07.940Z,32.7203333,-116.0258333,7.209,2.28,ml,27,95,0.08174,0.19,ci,ci14730068,2016-03-10T12:15:51.340Z,"4km WSW of Ocotillo, CA",earthquake,0.38,0.87,0.129,20,reviewed,ci,ci
2010-05-31T19:51:45.870Z,11.132,93.471,112,6.5,mwc,422,19.2,,1.09,us,usp000hde8,2022-05-02T22:38:10.192Z,"98 km SE of Port Blair, India",earthquake,,,,,reviewed,us,gcmt
2010-05-31T19:07:05.628Z,69.9224,-147.4271,9.7,2.1,ml,,,,0.76,ak,ak0106y1i5ia,2018-07-06T20:45:35.066Z,"50 km SE of Prudhoe Bay, Alaska",earthquake,,6.2,,,reviewed,ak,ak
2010-05-31T18:39:38.080Z,32.2111667,-115.2476667,11.817,2.31,ml,14,244,0.2133,0.17,ci,ci14729996,2016-03-10T00:21:07.651Z,"8km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.54,2.65,0.112,2,reviewed,ci,ci
2010-05-31T18:26:57.340Z,32.1723333,-115.2693333,8.823,2.23,ml,13,249,0.2483,0.17,ci,ci37034716,2016-03-10T03:20:09.130Z,"11km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.77,2.24,0.144,4,reviewed,ci,ci
2010-05-31T18:26:24.520Z,32.2055,-115.2698333,2.743,2.12,ml,17,245,0.2154,0.14,ci,ci14729972,2016-03-10T03:20:07.689Z,"10km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.51,2.69,0.271,6,reviewed,ci,ci
2010-05-31T17:37:50.310Z,32.2881667,-115.3165,14.187,2.07,ml,13,233,0.1313,0.15,ci,ci14729956,2016-03-10T20:13:27.173Z,"14km WSW of Delta, B.C., MX",earthquake,1.76,1.27,0.18,5,reviewed,ci,ci
2010-05-31T17:18:22.870Z,54.415,-161.3611,26.4,2,ml,,,,0.55,ak,ak0106y0doi7,2018-07-06T20:45:34.793Z,"94 km SE of King Cove, Alaska",earthquake,,12.8,,,reviewed,ak,ak
2010-05-31T17:14:28.906Z,53.5752,-163.1565,41.7,2.2,ml,,,,0.64,ak,ak0106y0cu3u,2018-07-06T20:45:34.495Z,"143 km S of False Pass, Alaska",earthquake,,2.5,,,reviewed,ak,ak
2010-05-31T16:49:41.090Z,31.7966667,-114.9695,13.978,2.66,ml,8,186,0.6832,0.12,ci,ci14729908,2016-03-10T10:48:38.122Z,"44km S of Estacion Coahuila, B.C., MX",earthquake,0.72,31.61,0.314,15,reviewed,ci,ci
2010-05-31T16:35:01.960Z,30.541,141.902,42.8,4.7,mwr,172,50.6,,0.74,us,usp000hde7,2014-11-07T01:41:34.335Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,nied
2010-05-31T16:19:38.940Z,40.3071667,-124.3871667,10.041,2.03,md,16,238,0.08018,0.17,nc,nc71407421,2017-01-22T11:32:10.047Z,"31 km SW of Scotia, California",earthquake,0.62,0.38,0.181,18,reviewed,nc,nc
2010-05-31T16:19:38.250Z,56.2289,-152.5458,26.3,4.4,mb,,,,0.86,ak,ak0106xzshsx,2018-07-06T20:45:25.383Z,"118 km SSE of Old Harbor, Alaska",earthquake,,4.9,,,reviewed,ak,ak
2010-05-31T16:17:56.790Z,32.5133333,-115.6398333,7.473,2.38,ml,22,191,0.154,0.16,ci,ci14729892,2016-03-14T19:31:34.004Z,"9km SW of Progreso, B.C., MX",earthquake,0.61,1.79,0.181,15,reviewed,ci,ci
2010-05-31T15:54:59.760Z,32.6751667,-115.9168333,6.728,2.15,ml,46,84,0.01915,0.19,ci,ci14729860,2016-03-10T12:15:48.620Z,"10km SE of Ocotillo, CA",earthquake,0.3,0.4,0.144,35,reviewed,ci,ci
2010-05-31T15:51:34.853Z,56.334,-152.5507,26.6,2.4,ml,,,,0.99,ak,ak0106xzdwul,2018-07-06T20:45:34.188Z,"107 km SSE of Old Harbor, Alaska",earthquake,,6.1,,,reviewed,ak,ak
2010-05-31T15:28:07.610Z,52.322,-175.635,184,2.6,m,12,201.9,,,us,usp000hde5,2018-07-06T20:45:33.586Z,"84 km NE of Adak, Alaska",earthquake,,,,,reviewed,aeic,aeic
2010-05-31T15:24:47.837Z,55.82,-153.141,32.4,3.4,ml,,,,0.81,ak,ak0106xz85in,2018-07-06T20:45:24.424Z,"140 km SSE of Akhiok, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2010-05-31T15:16:02.020Z,32.6685,-115.9181667,6.583,2.17,ml,18,167,0.0246,0.17,ci,ci37022876,2016-03-14T19:31:32.526Z,"10km SE of Ocotillo, CA",earthquake,0.53,0.58,0.112,13,reviewed,ci,ci
2010-05-31T15:15:56.030Z,32.675,-115.9163333,6.538,2.18,ml,34,85,0.01952,0.13,ci,ci14729796,2016-03-14T19:31:30.908Z,"10km SE of Ocotillo, CA",earthquake,0.26,0.34,0.153,14,reviewed,ci,ci
2010-05-31T15:02:13.190Z,32.1543333,-115.1961667,21.679,2.27,ml,11,256,0.28,0.15,ci,ci14729772,2016-03-10T09:18:39.353Z,"8km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.7,3.23,0.171,4,reviewed,ci,ci
2010-05-31T14:17:57.960Z,-56.118,-27.107,98.4,4.1,mb,17,102.3,,0.57,us,usp000hde3,2014-11-07T01:41:34.319Z,"South Sandwich Islands region",earthquake,,,,2,reviewed,us,us
2010-05-31T13:51:22.920Z,32.7025,-115.9036667,8.155,2.2,ml,25,70,0.02395,0.13,ci,ci14729724,2016-03-10T23:32:52.184Z,"9km ESE of Ocotillo, CA",earthquake,0.29,0.51,0.194,21,reviewed,ci,ci
2010-05-31T13:40:05.400Z,6.894,124.02,56.2,4.7,mb,36,67.6,,0.8,us,usp000hde2,2014-11-07T01:41:34.316Z,"10 km N of Gadung, Philippines",earthquake,,8.9,,12,reviewed,us,us
2010-05-31T13:06:19.200Z,-37.452,-73.822,20.8,4.7,mb,31,139.5,,1.06,us,usp000hde1,2014-11-07T01:41:34.313Z,"22 km NW of Lebu, Chile",earthquake,,23.5,,6,reviewed,us,us
2010-05-31T13:05:49.240Z,51.2175,-179.9614,17.7,2.3,ml,,,,0.49,ak,ak0106xxx7t8,2018-07-06T20:45:32.702Z,"242 km WSW of Adak, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2010-05-31T12:41:32.200Z,51.897,177.881,151,3.2,m,13,171.4,,,us,usp000hde0,2018-07-06T20:45:22.713Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic
2010-05-31T12:19:35.850Z,42.942,-126.322,25,2.5,ml,25,202.9,,1.48,us,usp000hddz,2016-07-14T01:19:26.920Z,"150 km W of Port Orford, Oregon",earthquake,,0,,,reviewed,us,us
2010-05-31T12:17:31.613Z,54.7001,-161.824,48.6,2,ml,,,,0.28,ak,ak0106xxebft,2018-07-06T20:45:22.422Z,"51 km SE of King Cove, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2010-05-31T12:04:33.160Z,33.9141667,-116.7101667,11.631,2.51,ml,70,24,0.1083,0.14,ci,ci14729676,2016-03-10T09:18:38.106Z,"7km E of Cabazon, CA",earthquake,0.22,0.56,0.171,271,reviewed,ci,ci
2010-05-31T10:36:21.270Z,32.699,-115.837,6.885,2.05,ml,37,68,0.04794,0.15,ci,ci14729636,2016-03-10T12:15:41.600Z,"15km ESE of Ocotillo, CA",earthquake,0.26,0.57,0.18,19,reviewed,ci,ci
2010-05-31T10:30:28.100Z,32.1768333,-115.2335,14.975,2.26,ml,13,254,0.2494,0.19,ci,ci14729628,2016-03-10T23:32:50.790Z,"8km SW of Alberto Oviedo Mota, B.C., MX",earthquake,1.98,3.72,0.365,5,reviewed,ci,ci
2010-05-31T10:24:11.570Z,19.784,-72.992,10,3.8,ml,10,130.6,,0.78,us,usp000hddx,2015-03-24T02:15:33.015Z,"8 km WSW of Arcahaie, Haiti",earthquake,,,,,reviewed,us,us
2010-05-31T10:16:00.230Z,6.948,124.025,20,6,mwc,234,18.5,,1.06,us,usp000hddw,2022-05-02T21:57:54.267Z,"11 km SW of Rimpeso, Philippines",earthquake,,,,,reviewed,us,gcmt
